Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
110,110,"public java.lang.String toString ( ) { if ( VAR_1 ) { return java.lang.String.format ( STRING_1 , VAR_2 , VAR_3 . substring ( 0 , INT_1 ) , VAR_3 . substring ( INT_1 ) ) ; } else { return value ; } }","public java.lang.String toString ( ) { return java.lang.String.format ( STRING_1 , VAR_2 , VAR_3 . substring ( 0 , INT_1 ) , VAR_3 . substring ( INT_1 ) ) ; }","['Move Return', 'Delete FieldRead', 'Delete Block', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",152,"['Delete Return', 'Delete Return', 'Delete LocalVariable']","['Return', 'FieldRead', 'Block', 'FieldRead', 'Return', 'Block', 'If']","['Return', 'Return', 'LocalVariable']",Partial Match,0.2,0.3333333333333333,0.14285714285714285,0.2,1,2,6
111,111,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { if ( ( VAR_1 . METHOD_2 ( ) . size ( ) ) != VAR_2 ) { VAR_1 . METHOD_3 ( VAR_2 ) ; METHOD_4 ( VAR_1 ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { if ( ( VAR_1 . METHOD_2 ( ) . size ( ) ) != VAR_2 ) { METHOD_4 ( VAR_1 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; } }",['Move Invocation'],153,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
112,112,public TYPE_1 METHOD_1 ( ) { if ( ( this . METHOD_2 ( ) ) != null ) return this . METHOD_2 ( ) . METHOD_3 ( ) ; return null ; },public TYPE_1 METHOD_1 ( ) { return this . METHOD_2 ( ) . METHOD_3 ( ) ; },"['Move Return', 'Delete ThisAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If', 'Delete Literal', 'Delete Return']",154,"['Delete Invocation', 'Delete Return']","['Return', 'ThisAccess', 'Invocation', 'Literal', 'BinaryOperator', 'Block', 'If', 'Literal', 'Return']","['Invocation', 'Return']",GPT Missed Nodes,0.2857142857142857,1.0,0.2222222222222222,0.3636363636363636,2,0,7
113,113,"public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 , TYPE_2 data ) { if ( ( data . METHOD_2 ( ) ) > 0 ) { VAR_2 . METHOD_3 ( data ) ; } else { METHOD_4 ( VAR_3 ) ; } }","public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 , TYPE_2 data ) { VAR_2 . METHOD_3 ( data ) ; }","['Move Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",155,"['Delete Invocation', 'Delete Invocation']","['Invocation', 'VariableRead', 'Invocation', 'Literal', 'BinaryOperator', 'Block', 'TypeAccess', 'Invocation', 'Block', 'If']","['Invocation', 'Invocation']",GPT Missed Nodes,0.14285714285714285,1.0,0.2,0.33333333333333337,2,0,8
114,114,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( METHOD_2 ( ) ) && ( METHOD_3 ( ) ) ) { VAR_2 . show ( ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( METHOD_3 ( ) ) { VAR_2 . show ( ) ; } },"['Move Invocation', 'Delete Invocation', 'Delete BinaryOperator']",156,"['Delete Invocation', 'Delete If']","['Invocation', 'Invocation', 'BinaryOperator']","['Invocation', 'If']",Partial Match,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
115,115,public boolean add ( TYPE_1 VAR_1 ) { boolean result = false ; if ( ( ( size ( ) ) < ( VAR_2 ) ) && ( super . add ( VAR_1 ) ) ) { result = true ; } return result ; },public boolean add ( TYPE_1 VAR_1 ) { boolean result = false ; if ( ( ! ( ( size ( ) ) > ( VAR_2 ) ) ) && ( super . add ( VAR_1 ) ) ) { result = true ; } return result ; },"['Insert UnaryOperator', 'Update BinaryOperator', 'Move BinaryOperator']",157,"['Insert UnaryOperator', 'Update BinaryOperator']","['UnaryOperator', 'BinaryOperator', 'BinaryOperator']","['UnaryOperator', 'BinaryOperator']",Exact Match,1.0,1.0,0.6666666666666666,0.8,2,0,1
116,116,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( ! ( METHOD_2 ( ) ) ) && ( VAR_1 instanceof TYPE_2 ) ) { VAR_1 . METHOD_3 ( this ) ; METHOD_4 ( true ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( METHOD_2 ( ) ) ) { VAR_1 . METHOD_3 ( this ) ; METHOD_4 ( true ) ; } },"['Move UnaryOperator', 'Delete VariableRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete BinaryOperator']",158,['Delete Invocation'],"['UnaryOperator', 'VariableRead', 'TypeAccess', 'BinaryOperator', 'BinaryOperator']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
117,117,public void METHOD_1 ( ) { if ( ( VAR_1 . METHOD_2 ( ) ) != null ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( null ) ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( null ) ; },"['Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",159,['Delete Block'],"['Invocation', 'Invocation', 'TypeAccess', 'Invocation', 'Literal', 'BinaryOperator', 'Block', 'If']",['Block'],GPT Missed Nodes,0.16666666666666666,1.0,0.125,0.2222222222222222,1,0,7
118,118,"public static void METHOD_1 ( java.lang.String VAR_1 , java.lang.Throwable VAR_2 ) { if ( ( ( VAR_3 ) != null ) && ( TYPE_1 . METHOD_2 ( VAR_1 , VAR_4 ) ) ) { VAR_3 . METHOD_1 ( VAR_1 , VAR_2 ) ; } }","public static void METHOD_1 ( java.lang.String VAR_1 , java.lang.Throwable VAR_2 ) { if ( ( VAR_3 ) != null ) VAR_3 . METHOD_1 ( VAR_1 , VAR_2 ) ; }","['Move BinaryOperator', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",160,['Delete Invocation'],"['BinaryOperator', 'TypeAccess', 'VariableRead', 'TypeAccess', 'Invocation', 'BinaryOperator']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.16666666666666666,0.2857142857142857,1,0,5
119,119,public java.lang.Class < ? > METHOD_1 ( ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) != null ) { return VAR_2 class ; } else { return VAR_3 class ; } },public java.lang.Class < ? > METHOD_1 ( ) { return VAR_2 class ; },"['Move Return', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",161,"['Delete Invocation', 'Delete Return']","['Return', 'TypeAccess', 'TypeAccess', 'Invocation', 'Literal', 'BinaryOperator', 'Block', 'FieldRead', 'Return', 'Block', 'If']","['Invocation', 'Return']",GPT Missed Nodes,0.25,1.0,0.18181818181818182,0.3076923076923077,2,0,9
120,120,public boolean METHOD_1 ( ) { return ( ( VAR_1 ) != null ) && ( ( VAR_2 . size ( ) ) > 1 ) ; },public boolean METHOD_1 ( ) { return ( ( VAR_1 ) != null ) && ( ! ( VAR_2 . isEmpty ( ) ) ) ; },"['Update BinaryOperator', 'Move BinaryOperator', 'Move BinaryOperator', 'Insert UnaryOperator', 'Update Invocation', 'Move Invocation', 'Delete Literal', 'Delete BinaryOperator']",162,"['Update Invocation', 'Insert UnaryOperator', 'Update Invocation']","['BinaryOperator', 'BinaryOperator', 'BinaryOperator', 'UnaryOperator', 'Invocation', 'Invocation', 'Literal', 'BinaryOperator']","['Invocation', 'UnaryOperator', 'Invocation']",GPT Missed Nodes,0.5,0.6666666666666666,0.25,0.36363636363636365,2,1,6
121,121,public void METHOD_1 ( int VAR_1 ) { if ( ( ( VAR_2 ) + VAR_1 ) > ( METHOD_2 ( ) ) ) { VAR_2 = METHOD_2 ( ) ; } else { VAR_2 += VAR_1 ; } },public void METHOD_1 ( int VAR_1 ) { if ( ( ( VAR_2 ) + VAR_1 ) > ( this . VAR_1 ) ) { VAR_2 = METHOD_2 ( ) ; } else { VAR_2 += VAR_1 ; } },"['Insert FieldRead', 'Insert ThisAccess', 'Delete Invocation']",163,"['Update VariableRead', 'Insert TypeAccess']","['FieldRead', 'ThisAccess', 'Invocation']","['VariableRead', 'TypeAccess']",Partial Match,0.0,0.0,0.0,0.0,0,2,3
122,122,"public java.lang.Object METHOD_1 ( TYPE_1 VAR_1 , java.lang.Object a ) { METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( VAR_2 . get ( 0 ) , a ) ; METHOD_5 ( ) ; METHOD_6 ( ) ; return null ; }","public java.lang.Object METHOD_1 ( TYPE_1 VAR_1 , java.lang.Object a ) { METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( VAR_1 , a ) ; METHOD_5 ( ) ; METHOD_6 ( ) ; return null ; }","['Insert VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",164,['Update Invocation'],"['VariableRead', 'TypeAccess', 'Literal', 'Invocation']",['Invocation'],GPT Missed Nodes,0.25,0.0,0.0,0.0,0,1,4
123,123,public void METHOD_1 ( ) { if ( ( VAR_1 != null ) && ( VAR_2 != null ) ) { VAR_1 . METHOD_2 ( VAR_2 ) ; } VAR_3 . METHOD_3 ( ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_3 ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",167,['Delete Invocation'],"['Invocation', 'FieldRead', 'Literal', 'BinaryOperator', 'FieldRead', 'Literal', 'BinaryOperator', 'BinaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,0.0,0.0,0.0,0,1,10
124,124,public void METHOD_1 ( TYPE_1 buffer ) { if ( ( buffer == null ) || ( ( buffer . METHOD_2 ( ) ) == null ) ) return ; super . METHOD_1 ( buffer ) ; },public void METHOD_1 ( TYPE_1 buffer ) { if ( ( buffer . METHOD_2 ( ) ) == null ) return ; super . METHOD_1 ( buffer ) ; },"['Move BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator']",168,['Delete Invocation'],"['BinaryOperator', 'VariableRead', 'Literal', 'BinaryOperator', 'BinaryOperator']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
125,125,private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = false ; METHOD_3 ( VAR_3 ) ; METHOD_4 ( ) . METHOD_5 ( ) ; },private void METHOD_1 ( ) { VAR_2 = false ; METHOD_3 ( VAR_3 ) ; METHOD_4 ( ) . METHOD_5 ( ) ; VAR_1 . METHOD_2 ( ) ; },['Move Invocation'],169,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
126,126,"public void METHOD_1 ( double VAR_1 , double VAR_2 ) { VAR_3 = 0.0 ; TYPE_1 . METHOD_2 ( ( ( VAR_3 ) * VAR_1 ) , ( ( - ( VAR_3 ) ) * VAR_2 ) , false ) ; }","public void METHOD_1 ( double VAR_1 , double VAR_2 ) { VAR_3 = 0.0 ; TYPE_1 . METHOD_2 ( ( ( VAR_3 ) * VAR_1 ) , ( ( VAR_3 ) * VAR_2 ) , false ) ; }","['Move FieldRead', 'Delete UnaryOperator']",170,['Update BinaryOperator'],"['FieldRead', 'UnaryOperator']",['BinaryOperator'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
127,127,public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return ( ( VAR_1 . METHOD_2 ( ) ) != null ) && ( VAR_1 . METHOD_2 ( ) . METHOD_3 ( this . VAR_2 ) ) ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 . METHOD_2 ( ) . METHOD_3 ( this . VAR_2 ) ; },"['Move Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator']",171,['Delete Invocation'],"['Invocation', 'VariableRead', 'Invocation', 'Literal', 'BinaryOperator', 'BinaryOperator']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.16666666666666666,0.2857142857142857,1,0,5
128,128,"private int METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { return VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; } return TYPE_1 . METHOD_4 ( VAR_2 ) . getInt ( VAR_3 , VAR_4 ) ; }",private int METHOD_1 ( ) { return VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; },"['Move Return', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return']",172,"['Delete If', 'Delete Return']","['Return', 'FieldRead', 'Literal', 'BinaryOperator', 'Block', 'If', 'TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation', 'Return']","['If', 'Return']",GPT Missed Nodes,0.25,1.0,0.15384615384615385,0.2666666666666667,2,0,11
129,129,public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 . assertTrue ( new TYPE_1 ( VAR_2 [ INT_1 ] ) . METHOD_2 ( ) . METHOD_3 ( ) ) ; },public void METHOD_1 ( ) throws java.lang.Exception { java.lang.System.out.println ( new TYPE_1 ( VAR_2 [ INT_1 ] ) . METHOD_2 ( ) ) ; },"['Update Invocation', 'Move Invocation', 'Insert FieldRead', 'Insert TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",174,"['Update Invocation', 'Delete Invocation', 'Insert TypeAccess']","['Invocation', 'Invocation', 'FieldRead', 'TypeAccess', 'TypeAccess', 'Invocation']","['Invocation', 'Invocation', 'TypeAccess']",GPT Missed Nodes,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0,3
130,130,"TYPE_1 < TYPE_2 > METHOD_1 ( long VAR_1 , java.lang.String VAR_2 ) ;","TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_2 , long VAR_1 ) ;",['Move Parameter'],175,"['Move Parameter', 'Move Parameter']",['Parameter'],"['Parameter', 'Parameter']",Exact Match,1.0,0.5,1.0,0.6666666666666666,1,1,0
131,131,public java.lang.String METHOD_1 ( ) { return java.lang.String . METHOD_2 ( VAR_1 ) ; },public int METHOD_1 ( ) { return VAR_1 ; },"['Update TypeReference', 'Insert FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",177,"['Update TypeAccess', 'Update Invocation', 'Update Return']","['TypeReference', 'FieldRead', 'TypeAccess', 'TypeAccess', 'Invocation']","['TypeAccess', 'Invocation', 'Return']",Partial Match,0.4,0.0,0.0,0.0,0,3,5
132,132,"private static void METHOD_1 ( ) { if ( ! ( VAR_1 . get ( ) . isEmpty ( ) ) ) { VAR_2 = new TYPE_1 ( ) . METHOD_2 ( VAR_3 class , VAR_1 . getString ( STRING_1 ) ) ; } }","private static void METHOD_1 ( ) { if ( ( VAR_1 . getString ( STRING_1 ) ) != null ) { VAR_2 = new TYPE_1 ( ) . METHOD_2 ( VAR_3 class , VAR_1 . getString ( STRING_1 ) ) ; } }","['Insert BinaryOperator', 'Update Invocation', 'Move Invocation', 'Insert Literal', 'Insert TypeAccess', 'Delete Invocation', 'Delete UnaryOperator']",179,"['Delete Invocation', 'Insert Invocation']","['BinaryOperator', 'Invocation', 'Invocation', 'Literal', 'TypeAccess', 'Invocation', 'UnaryOperator']","['Invocation', 'Invocation']",GPT Missed Nodes,0.2,0.5,0.14285714285714285,0.22222222222222224,1,1,6
133,133,public void METHOD_1 ( ) { if ( ( this ) != null ) { TYPE_1 . METHOD_2 ( this ) ; VAR_1 . show ( ) ; } },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( this ) ; VAR_1 . show ( ) ; },"['Move Invocation', 'Move Invocation', 'Delete ThisAccess', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",180,['Delete Invocation'],"['Invocation', 'Invocation', 'ThisAccess', 'Literal', 'BinaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,0.0,0.0,0.0,0,1,7
134,134,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response , TYPE_3 VAR_2 ) { if ( VAR_2 != null ) { VAR_3 . info ( STRING_1 , VAR_4 . getName ( ) ) ; VAR_5 . METHOD_2 ( VAR_4 . getName ( ) ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response , TYPE_3 VAR_2 ) { VAR_3 . info ( STRING_1 , VAR_4 . getName ( ) ) ; VAR_5 . METHOD_2 ( VAR_4 . getName ( ) ) ; }","['Move Invocation', 'Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",183,['Delete Invocation'],"['Invocation', 'Invocation', 'VariableRead', 'Literal', 'BinaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,0.0,0.0,0.0,0,1,7
135,135,"public void METHOD_1 ( final TYPE_1 VAR_1 , final java.lang.String ... VAR_2 ) { for ( final java.lang.String label : VAR_2 ) VAR_1 . METHOD_2 ( ) . METHOD_3 ( label , this . METHOD_2 ( ) ) ; }","public void METHOD_1 ( final TYPE_1 VAR_1 , final java.lang.String ... VAR_2 ) { for ( final java.lang.String label : VAR_2 ) this . METHOD_2 ( ) . METHOD_3 ( label , VAR_1 . METHOD_2 ( ) , null ) ; }","['Move VariableRead', 'Move Invocation', 'Insert Literal']",185,"['Move Invocation', 'Update VariableRead', 'Insert VariableRead', 'Insert Invocation']","['VariableRead', 'Invocation', 'Literal']","['Invocation', 'VariableRead', 'VariableRead', 'Invocation']",GPT Missed Nodes,0.6666666666666666,0.25,0.3333333333333333,0.28571428571428575,1,3,2
136,136,public java.lang.Object METHOD_1 ( ) { synchronized ( VAR_1 ) { METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( VAR_2 . isEmpty ( ) ) ; return VAR_2 . get ( 0 ) ; } },public java.lang.Object METHOD_1 ( ) { synchronized ( VAR_1 ) { if ( VAR_2 . isEmpty ( ) ) { METHOD_2 ( ) ; } TYPE_1 . METHOD_3 ( VAR_2 . isEmpty ( ) ) ; return VAR_2 . get ( 0 ) ; } },"['Insert If', 'Insert Invocation', 'Insert Block', 'Insert TypeAccess', 'Move Invocation']",190,"['Insert Block', 'Insert Invocation']","['If', 'Invocation', 'Block', 'TypeAccess', 'Invocation']","['Block', 'Invocation']",GPT Missed Nodes,0.5,1.0,0.4,0.5714285714285715,2,0,3
137,137,public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 ) ; if ( ( ! ( METHOD_3 ( ) ) ) && ( TYPE_2 . METHOD_4 ( VAR_1 ) ) ) { METHOD_5 ( ) ; } },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 ) ; if ( TYPE_2 . METHOD_4 ( VAR_1 ) ) { METHOD_5 ( ) ; } },"['Move Invocation', 'Delete Invocation', 'Delete UnaryOperator', 'Delete BinaryOperator']",191,['Delete Invocation'],"['Invocation', 'Invocation', 'UnaryOperator', 'BinaryOperator']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,1,0,3
138,138,"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( INT_1 , 1 , 0 ) ; VAR_2 . METHOD_2 ( 0 , 0 ) . METHOD_3 ( ) ; VAR_2 . METHOD_4 ( ) ; VAR_2 . METHOD_5 ( ) ; }","public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( INT_1 , 1 , 0 ) ; VAR_2 . METHOD_2 ( 0 , 0 ) . METHOD_3 ( ) ; VAR_2 . METHOD_5 ( ) ; VAR_2 . METHOD_4 ( ) ; }",['Move Invocation'],192,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
139,139,public void add ( TYPE_1 c ) { if ( ! ( VAR_1 . contains ( c ) ) ) { VAR_1 . add ( c ) ; } METHOD_1 ( ) ; },public void add ( TYPE_1 c ) { VAR_1 . add ( c ) ; METHOD_1 ( ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",193,['Delete Invocation'],"['Invocation', 'TypeAccess', 'VariableRead', 'Invocation', 'UnaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
140,140,public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 ) { METHOD_2 ( ) ; } else { if ( ( VAR_2 ) != null ) { METHOD_3 ( ) ; } else { METHOD_2 ( ) ; } } },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 ) { METHOD_2 ( ) ; } else { METHOD_2 ( ) ; } },"['Move If', 'Move FieldRead', 'Move Block', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Invocation', 'Delete Block', 'Delete Block', 'Delete If']",194,['Delete Invocation'],"['If', 'FieldRead', 'Block', 'FieldRead', 'Literal', 'BinaryOperator', 'Invocation', 'Block', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,1.0,0.1,0.18181818181818182,1,0,9
141,141,public TYPE_1 METHOD_1 ( final java.lang.String fileName ) { assert null != ( this . path ) ; return TYPE_1 . METHOD_1 ( ( ( ( this . VAR_1 . toString ( ) ) + STRING_1 ) + fileName ) ) ; },public TYPE_1 METHOD_1 ( final java.lang.String fileName ) { assert null != ( this . path ) ; return TYPE_1 . METHOD_1 ( ( ( this . VAR_1 . toString ( ) ) + fileName ) ) ; },"['Move BinaryOperator', 'Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",195,['Delete TypeAccess'],"['BinaryOperator', 'VariableRead', 'FieldRead', 'BinaryOperator']",['TypeAccess'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
142,142,public void METHOD_1 ( ) { if ( METHOD_2 ( ) ) { getActivity ( ) . METHOD_3 ( ) ; } },public void METHOD_1 ( ) { getActivity ( ) . METHOD_3 ( ) ; },"['Move Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",197,['Delete Invocation'],"['Invocation', 'Invocation', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,1,0,3
143,143,protected void METHOD_1 ( TYPE_1 result ) { if ( result != null ) { VAR_1 . METHOD_2 ( result ) ; } else { VAR_1 . METHOD_3 ( VAR_2 ) ; } },protected void METHOD_1 ( TYPE_1 result ) { VAR_1 . METHOD_2 ( result ) ; },"['Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",198,"['Delete Return', 'Delete Invocation']","['Invocation', 'VariableRead', 'Literal', 'BinaryOperator', 'Block', 'TypeAccess', 'TypeAccess', 'Invocation', 'Block', 'If']","['Return', 'Invocation']",Partial Match,0.125,0.5,0.1,0.16666666666666669,1,1,9
144,144,public void METHOD_1 ( TYPE_1 event ) { if ( VAR_1 != null ) { VAR_1 . METHOD_2 ( ) ; } },public void METHOD_1 ( TYPE_1 event ) { VAR_1 . METHOD_2 ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",199,['Delete Invocation'],"['Invocation', 'FieldRead', 'Literal', 'BinaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,0.0,0.0,0.0,0,1,6
145,145,public java.lang.Boolean METHOD_1 ( ) { return ( ( VAR_1 ) && ( ( VAR_2 ) != null ) ) && ( VAR_2 . METHOD_1 ( ) ) ; },public java.lang.Boolean METHOD_1 ( ) { return VAR_1 ; },"['Move FieldRead', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",200,"['Delete Invocation', 'Delete VariableRead', 'Delete Invocation']","['FieldRead', 'FieldRead', 'Literal', 'BinaryOperator', 'BinaryOperator', 'TypeAccess', 'Invocation', 'BinaryOperator']","['Invocation', 'VariableRead', 'Invocation']",Partial Match,0.16666666666666666,0.3333333333333333,0.125,0.18181818181818182,1,2,7
146,146,"public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) throws java.lang.Exception { java.lang.String VAR_3 = METHOD_2 ( STRING_1 ) ; if ( VAR_3 != null ) METHOD_1 ( VAR_4 . split ( STRING_2 ) , VAR_1 , VAR_2 ) ; }","public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) throws java.lang.Exception { java.lang.String VAR_3 = METHOD_2 ( STRING_1 ) ; METHOD_1 ( VAR_4 . split ( STRING_2 ) , VAR_1 , VAR_2 ) ; }","['Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",201,['Delete Invocation'],"['Invocation', 'VariableRead', 'Literal', 'BinaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.16666666666666666,0.0,0.0,0.0,0,1,6
147,147,"public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { remove ( VAR_1 ) ; } TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( ) ; VAR_1 = new TYPE_2 ( VAR_2 ) ; add ( VAR_1 , VAR_4 ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( ) ; if ( ( VAR_1 ) != null ) { remove ( VAR_1 ) ; } VAR_1 = new TYPE_2 ( VAR_2 ) ; add ( VAR_1 , VAR_4 ) ; }",['Move If'],202,['Move LocalVariable'],['If'],['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
148,148,"private boolean METHOD_1 ( int VAR_1 , int VAR_2 ) { return ( VAR_3 ) || ( ( ( ( 0 <= VAR_1 ) && ( VAR_1 < INT_1 ) ) && ( 0 <= VAR_2 ) ) && ( VAR_2 < INT_1 ) ) ; }","private boolean METHOD_1 ( int VAR_1 , int VAR_2 ) { return ( ( ( 0 <= VAR_1 ) && ( VAR_1 < INT_1 ) ) && ( 0 <= VAR_2 ) ) && ( VAR_2 < INT_1 ) ; }","['Move BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator']",203,"['Delete VariableRead', 'Delete BinaryOperator']","['BinaryOperator', 'FieldRead', 'BinaryOperator']","['VariableRead', 'BinaryOperator']",Partial Match,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
