fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
"private TYPE_1 METHOD_1 ( java.lang.Object VAR_1 , TYPE_2 VAR_2 ) { TYPE_1 VAR_3 = VAR_4 ; if ( VAR_3 == null ) { VAR_3 = new TYPE_1 ( ) ; } VAR_4 = null ; VAR_3 . METHOD_2 ( VAR_1 , VAR_2 ) ; return VAR_3 ; }","private TYPE_1 METHOD_1 ( java.lang.Object VAR_1 , TYPE_2 VAR_2 ) { TYPE_1 VAR_3 = VAR_4 ; if ( VAR_3 == null ) { VAR_3 = new TYPE_1 ( ) ; } VAR_3 . METHOD_2 ( VAR_1 , VAR_2 ) ; return VAR_3 ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",190
public static void init ( ) { VAR_1 = 0 ; VAR_2 = VAR_3 ; VAR_4 . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) ; },public static void init ( ) { TYPE_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete TypeAccess', 'Delete Invocation']",192
public static void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = TYPE_1 . METHOD_3 ( ) ; },public static void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",193
public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; if ( ( VAR_3 ) == null ) { VAR_3 = new TYPE_1 ( ) ; } VAR_3 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; },public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",196
"public void METHOD_1 ( ) { VAR_1 = METHOD_2 ( ) ; VAR_2 = TYPE_1 . METHOD_3 ( ) . put ( TYPE_2 . METHOD_4 ( ) , VAR_1 ) . build ( ) ; }","public void METHOD_1 ( ) { VAR_2 = TYPE_1 . METHOD_3 ( ) . put ( TYPE_2 . METHOD_4 ( ) , METHOD_2 ( ) ) . build ( ) ; }","['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess']",197
"public boolean METHOD_1 ( TYPE_1 < TYPE_2 , TYPE_3 > VAR_1 ) { VAR_2 = true ; return VAR_3 . remove ( VAR_1 ) ; }","public boolean METHOD_1 ( TYPE_1 < TYPE_2 , TYPE_3 > VAR_1 ) { return VAR_3 . remove ( VAR_1 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",200
"public void METHOD_1 ( TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_3 = VAR_2 ; VAR_4 . setEnabled ( ( ! VAR_2 ) ) ; if ( VAR_2 ) VAR_5 = true ; }","public void METHOD_1 ( TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_3 = VAR_2 ; VAR_4 . setEnabled ( ( ! VAR_2 ) ) ; }","['Delete VariableRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",202
public void METHOD_1 ( TYPE_1 item ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = null ; TYPE_2 . METHOD_1 ( this ) ; },public void METHOD_1 ( TYPE_1 item ) { VAR_1 . METHOD_2 ( ) ; TYPE_2 . METHOD_1 ( this ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",203
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; METHOD_5 ( ) ; if ( VAR_3 ) { VAR_3 = false ; METHOD_6 ( ) ; } },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; METHOD_5 ( ) ; },"['Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Invocation', 'Delete Block', 'Delete If']",204
public synchronized void METHOD_1 ( ) { state = VAR_1 ; },public synchronized void METHOD_1 ( ) { setState ( VAR_1 ) ; },"['Insert Invocation', 'Insert TypeAccess', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",205
public void METHOD_1 ( ) { VAR_1 = VAR_2 ; if ( null != ( VAR_3 . METHOD_2 ( ) ) ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( VAR_4 ) ; } METHOD_4 ( ) ; },public void METHOD_1 ( ) { if ( null != ( VAR_3 . METHOD_2 ( ) ) ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( VAR_4 ) ; } METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",206
public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( false ) ; VAR_2 . METHOD_3 ( null ) ; METHOD_4 ( ) ; VAR_3 = VAR_4 ; METHOD_5 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( false ) ; VAR_2 . METHOD_3 ( null ) ; METHOD_4 ( ) ; METHOD_5 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",207
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = VAR_1 . METHOD_3 ( ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",208
public void METHOD_1 ( boolean VAR_1 ) { this . VAR_1 = VAR_1 ; if ( VAR_1 ) VAR_2 = INT_1 ; else VAR_2 = 1 ; },public void METHOD_1 ( boolean VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete VariableRead', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete Block', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",209
"protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_4 = false ; }","protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",211
"public java.lang.String METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_1 ( name , VAR_3 , VAR_4 , VAR_5 ) ; VAR_6 = new java.util.ArrayList < TYPE_1 > ( new java.util.HashSet < TYPE_1 > ( VAR_1 . METHOD_2 ( ) ) ) ; return STRING_1 ; }","public java.lang.String METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_1 ( name , VAR_3 , VAR_4 , VAR_5 ) ; return STRING_1 ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete Assignment']",212
public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( ) ; VAR_2 = new TYPE_2 ( ) ; },public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",213
public void METHOD_1 ( TYPE_1 < java.lang.String > event ) { METHOD_2 ( ) . value = VAR_1 . getValue ( ) ; VAR_2 . METHOD_3 ( VAR_1 . getValue ( ) ) ; },public void METHOD_1 ( TYPE_1 < java.lang.String > event ) { VAR_2 . METHOD_3 ( VAR_1 . getValue ( ) ) ; },"['Delete Invocation', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",214
"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; context = VAR_1 . METHOD_2 ( ) ; label = new TYPE_2 ( STRING_1 , FLOAT_1 , FLOAT_2 ) ; }","public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; label = new TYPE_2 ( STRING_1 , FLOAT_1 , FLOAT_2 ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",215
"public void METHOD_1 ( ) { float VAR_1 = METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_2 = ( FLOAT_1 * ( VAR_2 ) ) + ( FLOAT_2 * ( ( VAR_2 ) + VAR_1 ) ) ; METHOD_3 ( ) ; }","public void METHOD_1 ( ) { float VAR_1 = METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_2 = VAR_3 ; METHOD_3 ( ) ; }","['Insert FieldRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete BinaryOperator', 'Delete BinaryOperator']",216
"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_2 , new TYPE_2 ( ) ) ; VAR_2 = false ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_2 , new TYPE_2 ( ) ) ; return VAR_1 ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",217
public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) ; VAR_2 = ( ( TYPE_1 ) ( METHOD_3 ( VAR_3 ) ) ) ; METHOD_4 ( ) ; },public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete Invocation']",219
"public boolean METHOD_1 ( android.view.View VAR_1 , TYPE_1 event ) { if ( ( event . METHOD_2 ( ) ) == ( VAR_2 ) ) { VAR_3 = true ; VAR_4 . METHOD_3 ( event ) ; METHOD_4 ( ) ; } return false ; }","public boolean METHOD_1 ( android.view.View VAR_1 , TYPE_1 event ) { VAR_4 . METHOD_3 ( event ) ; if ( ( event . METHOD_2 ( ) ) == ( VAR_2 ) ) METHOD_4 ( ) ; return false ; }","['Move Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",220
public java.util.List < TYPE_1 > METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( VAR_1 ) ; },public java.util.List < TYPE_1 > METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new java.util.ArrayList < > ( ) ; } return VAR_1 ; },"['Insert If', 'Insert BinaryOperator', 'Insert Block', 'Insert FieldRead', 'Insert FieldRead', 'Insert Literal', 'Insert Assignment', 'Insert FieldWrite', 'Insert ConstructorCall', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",222
public TYPE_1 remove ( java.lang.String key ) { if ( key != null ) { if ( ( VAR_1 ) == null ) { VAR_1 = VAR_2 . METHOD_1 ( ) ; } VAR_3 . remove ( key ) ; } return VAR_4 ; },public TYPE_1 remove ( java.lang.String key ) { if ( key != null ) { VAR_3 . remove ( key ) ; } return VAR_4 ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete If']",223
"public void METHOD_1 ( TYPE_1 element , java.lang.String VAR_1 , boolean VAR_2 ) { this . VAR_2 = VAR_2 ; if ( VAR_2 ) { METHOD_2 ( element , VAR_1 ) ; } else { METHOD_1 ( element , VAR_1 ) ; } this . VAR_2 = false ; }","public void METHOD_1 ( TYPE_1 element , java.lang.String VAR_1 , boolean VAR_2 ) { if ( VAR_2 ) { METHOD_2 ( element , VAR_1 ) ; } else { METHOD_1 ( element , VAR_1 ) ; } }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",225
"public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { VAR_4 = new TYPE_1 ( name , VAR_1 , VAR_2 , VAR_3 ) ; VAR_5 = true ; }","public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { VAR_4 = new TYPE_1 ( name , VAR_1 , VAR_2 , VAR_3 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",227
public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( 0 ) ; VAR_1 = false ; },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( 0 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",228
"public void METHOD_1 ( ) { long VAR_1 = ( TYPE_1 . METHOD_2 ( ) ) - ( startTime ) ; VAR_2 . setText ( getTime ( VAR_1 ) ) ; VAR_3 = VAR_1 ; VAR_4 . METHOD_3 ( this , INT_1 ) ; }","public void METHOD_1 ( ) { long VAR_1 = ( TYPE_1 . METHOD_2 ( ) ) - ( startTime ) ; VAR_2 . setText ( getTime ( VAR_1 ) ) ; VAR_4 . METHOD_3 ( this , INT_1 ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",229
public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = 0 ; VAR_2 = 0 ; VAR_3 = 0 ; },public void METHOD_1 ( ) { this . VAR_1 = 0 ; this . VAR_2 = 0 ; this . VAR_2 = 0 ; this . VAR_3 = 0 ; },"['Insert Assignment', 'Insert Assignment', 'Insert Assignment', 'Insert Assignment', 'Insert FieldWrite', 'Move Literal', 'Insert FieldWrite', 'Move Literal', 'Insert FieldWrite', 'Move Literal', 'Insert FieldWrite', 'Move Literal', 'Insert ThisAccess', 'Insert ThisAccess', 'Insert ThisAccess', 'Insert ThisAccess', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldWrite', 'Delete Assignment']",230
public void METHOD_1 ( java.util.Collection < java.lang.String > VAR_1 ) { VAR_2 . METHOD_2 ( VAR_1 ) ; VAR_3 = true ; },public void METHOD_1 ( java.util.Collection < java.lang.String > VAR_1 ) { VAR_2 . METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",232
private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = null ; VAR_3 = VAR_4 ; },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = null ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",233
public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { return ; } VAR_2 . METHOD_2 ( VAR_3 ) ; METHOD_3 ( false ) ; },public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { return ; } VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_1 = false ; },"['Insert Assignment', 'Insert FieldWrite', 'Move Literal', 'Delete Invocation']",234
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_2 ) { VAR_2 = false ; VAR_3 . METHOD_2 ( VAR_4 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_2 ( VAR_4 ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",235
private void METHOD_1 ( ) { VAR_1 = false ; VAR_2 . METHOD_2 ( ) ; },private void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",236
public void METHOD_1 ( android.view.View view ) { VAR_1 = INT_1 ; VAR_2 = true ; VAR_3 = false ; METHOD_2 ( ) ; },public void METHOD_1 ( android.view.View view ) { VAR_1 = INT_1 ; VAR_2 = true ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",237
public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = false ; METHOD_2 ( VAR_3 ) ; },public void METHOD_1 ( ) { VAR_1 = 0 ; METHOD_2 ( VAR_3 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",238
"public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( ) , VAR_3 . METHOD_4 ( ) ) ; METHOD_5 ( ) ; }","public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( ) , VAR_3 . METHOD_4 ( ) ) ; METHOD_5 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",239
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = new TYPE_2 ( ) ; VAR_3 . METHOD_2 ( ) ; final TYPE_3 VAR_4 = new TYPE_3 ( ) ; VAR_5 . add ( VAR_4 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_2 ( ) ; final TYPE_3 VAR_4 = new TYPE_3 ( ) ; VAR_5 . add ( VAR_4 ) ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",240
private void METHOD_1 ( ) { if ( ! ( VAR_1 . METHOD_2 ( ) ) ) { return ; } VAR_1 . METHOD_1 ( ) ; METHOD_3 ( ) ; VAR_2 = false ; },private void METHOD_1 ( ) { if ( ! ( VAR_1 . METHOD_2 ( ) ) ) { return ; } VAR_1 . METHOD_1 ( ) ; METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",241
public void METHOD_1 ( ) { if ( METHOD_2 ( ) ) { METHOD_3 ( ) ; } else { VAR_1 = 0 ; } VAR_2 = true ; },public void METHOD_1 ( ) { if ( METHOD_2 ( ) ) { METHOD_3 ( ) ; } else { VAR_1 = 0 ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",242
public void METHOD_1 ( ) { this . VAR_1 = null ; this . VAR_2 = null ; this . VAR_3 = null ; this . VAR_4 = null ; this . VAR_5 = null ; this . VAR_6 = null ; },public void METHOD_1 ( ) { this . VAR_1 = null ; this . VAR_2 = null ; this . VAR_4 = null ; this . VAR_5 = null ; this . VAR_5 = null ; this . VAR_6 = null ; },"['Move Assignment', 'Update FieldWrite']",243
"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { VAR_3 = false ; final java.util.List < TYPE_3 > VAR_4 = METHOD_2 ( ) ; VAR_5 . add ( new TYPE_3 ( VAR_1 , VAR_2 ) ) ; VAR_1 . METHOD_3 ( this . VAR_2 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { final java.util.List < TYPE_3 > VAR_4 = METHOD_2 ( ) ; VAR_5 . add ( new TYPE_3 ( VAR_1 , VAR_2 ) ) ; VAR_1 . METHOD_3 ( this . VAR_2 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",244
public static TYPE_1 METHOD_1 ( android.content.Context context ) { if ( ( VAR_1 . context ) != context ) { VAR_2 = new TYPE_2 ( context ) . build ( ) ; VAR_1 . context = context ; } return VAR_2 ; },public static TYPE_1 METHOD_1 ( android.content.Context context ) { if ( ( VAR_2 ) == null ) { VAR_2 = new TYPE_2 ( context ) . build ( ) ; } return VAR_2 ; },"['Update BinaryOperator', 'Update FieldRead', 'Insert Literal', 'Delete VariableRead', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",245
public void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = false ; TYPE_1 . METHOD_2 ( this ) ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( this ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",246
"public void METHOD_1 ( int VAR_1 ) { if ( VAR_1 == ( - 1 ) ) { return ; } VAR_2 = new TYPE_1 ( INT_1 , VAR_1 ) ; if ( ( VAR_3 ) != null ) { VAR_3 . METHOD_2 ( VAR_2 ) ; } }","public void METHOD_1 ( int VAR_1 ) { if ( VAR_1 == ( - 1 ) ) { return ; } VAR_3 . METHOD_2 ( new TYPE_1 ( INT_1 , VAR_1 ) ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move ConstructorCall', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",248
"void METHOD_1 ( ) { VAR_1 = true ; TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_2 , VAR_3 ) ; }","void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_2 , VAR_3 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",249
public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 = 0 ; VAR_3 = 0 ; VAR_4 . METHOD_2 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_4 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",250
"public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( height , VAR_1 , VAR_3 ) ; this . VAR_1 = VAR_1 ; this . height = height ; }","public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( height , VAR_1 , VAR_3 ) ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",252
public void METHOD_1 ( TYPE_1 < java.lang.String > value ) { if ( value . METHOD_2 ( ) ) { this . VAR_1 = value ; this . VAR_2 . get ( ) . METHOD_3 ( VAR_3 . get ( ) ) ; } },public void METHOD_1 ( TYPE_1 < java.lang.String > value ) { if ( value . METHOD_2 ( ) ) { this . VAR_2 . get ( ) . METHOD_3 ( VAR_3 . get ( ) ) ; } },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",255
private void METHOD_1 ( TYPE_1 value ) { if ( value == null ) { throw new java.lang.NullPointerException ( ) ; } VAR_1 |= 1 ; VAR_2 = value . METHOD_2 ( ) ; },private void METHOD_1 ( TYPE_1 value ) { if ( value == null ) { throw new java.lang.NullPointerException ( ) ; } VAR_1 |= 1 ; VAR_2 = value ; },"['Move VariableRead', 'Delete Invocation']",256
"void METHOD_1 ( int message ) { VAR_1 = message ; TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_4 . setText ( message ) ; VAR_5 . METHOD_3 ( VAR_6 ) ; METHOD_4 ( false ) ; }","void METHOD_1 ( int message ) { TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_4 . setText ( message ) ; VAR_5 . METHOD_3 ( VAR_6 ) ; METHOD_4 ( false ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",257
"public void start ( ) { VAR_1 = new TYPE_1 ( this , 1 ) ; VAR_2 = new TYPE_1 ( this , INT_1 ) ; VAR_3 = new TYPE_2 ( this ) ; }","public void start ( ) { VAR_1 = new TYPE_1 ( this , 1 ) ; VAR_2 = new TYPE_1 ( this , INT_1 ) ; }","['Delete FieldWrite', 'Delete ThisAccess', 'Delete ConstructorCall', 'Delete Assignment']",259
public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 . set ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Insert Assignment', 'Insert FieldWrite', 'Move VariableRead', 'Move ThisAccess', 'Delete FieldRead', 'Delete Invocation']",260
public final void METHOD_1 ( ) throws TYPE_1 { if ( ! ( METHOD_2 ( ) ) ) { throw new TYPE_1 ( STRING_1 ) ; } VAR_1 = true ; VAR_2 = 0 ; java.lang.System.out.println ( ( ( toString ( ) ) + STRING_2 ) ) ; },public final void METHOD_1 ( ) throws TYPE_1 { if ( ! ( METHOD_2 ( ) ) ) { throw new TYPE_1 ( STRING_1 ) ; } java.lang.System.out.println ( ( ( toString ( ) ) + STRING_2 ) ) ; VAR_1 = true ; },"['Move Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",261
void METHOD_1 ( ) throws java.io.IOException { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class . METHOD_3 ( STRING_1 ) ) ; VAR_3 = TYPE_1 . METHOD_2 ( VAR_2 class . METHOD_3 ( STRING_2 ) ) ; },void METHOD_1 ( ) throws java.io.IOException { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class . METHOD_3 ( STRING_1 ) ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",262
public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_3 = false ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",263
"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; if ( ( this . VAR_4 ) != null ) VAR_5 = this . VAR_4 . METHOD_1 ( ) ; VAR_6 = this . VAR_7 ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; if ( ( this . VAR_4 ) != null ) VAR_5 = this . VAR_4 . METHOD_1 ( ) ; return VAR_1 ; }","['Delete FieldWrite', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Assignment']",264
public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_2 ( new TYPE_3 ( STRING_1 ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_3 ( STRING_1 ) ; },"['Move ConstructorCall', 'Delete ConstructorCall']",265
public void METHOD_1 ( int start ) { VAR_1 = start ; VAR_2 = METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; },public void METHOD_1 ( int start ) { VAR_1 = start ; METHOD_3 ( ) ; METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete Assignment']",267
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . id = VAR_2 . getId ( ) . toString ( ) ; this . name = VAR_2 . getName ( ) ; this . VAR_3 = VAR_1 . METHOD_2 ( ) ; return this ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . id = VAR_2 . getId ( ) . toString ( ) ; this . name = VAR_2 . getName ( ) ; return this ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Assignment']",268
protected void METHOD_1 ( java.lang.Void VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( ) ; VAR_3 = false ; },protected void METHOD_1 ( java.lang.Void VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",269
