fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
protected java.lang.String [ ] METHOD_1 ( boolean VAR_1 ) { TYPE_1 . METHOD_2 ( ) ; return VAR_2 . METHOD_3 ( STRING_1 ) ? VAR_3 . get ( STRING_1 ) . split ( STRING_2 ) : null ; },protected java.lang.String [ ] METHOD_1 ( boolean VAR_1 ) { return VAR_2 . METHOD_3 ( STRING_1 ) ? VAR_3 . get ( STRING_1 ) . split ( STRING_2 ) : null ; },"['Delete TypeAccess', 'Delete Invocation']",168
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . remove ( VAR_1 ) ; VAR_3 . remove ( VAR_1 ) ; VAR_4 . remove ( VAR_1 ) ; VAR_5 . remove ( VAR_1 ) ; VAR_6 . remove ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . remove ( VAR_1 ) ; VAR_3 . remove ( VAR_1 ) ; VAR_4 . remove ( VAR_1 ) ; },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",169
public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) . setEnabled ( VAR_2 ) ; METHOD_2 ( VAR_3 ) . setEnabled ( VAR_2 ) ; METHOD_2 ( VAR_4 ) . setEnabled ( VAR_2 ) ; },public void METHOD_1 ( ) { },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",170
"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_3 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_2 . METHOD_4 ( 0 , 0 ) ; VAR_3 . METHOD_4 ( 0 , 0 ) ; METHOD_5 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_2 . METHOD_4 ( 0 , 0 ) ; METHOD_5 ( ) ; }","['Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete Literal', 'Delete Literal', 'Delete Invocation']",171
"public void METHOD_1 ( android.view.View view , TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( view ) ; }","public void METHOD_1 ( android.view.View view , TYPE_1 VAR_1 ) { METHOD_3 ( ) ; METHOD_4 ( view ) ; }","['Delete TypeAccess', 'Delete Invocation']",172
public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( VAR_2 ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( ) ; },['Delete TypeAccess'],173
public void end ( ) { if ( VAR_1 . METHOD_1 ( ) ) VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_2 = true ; java.lang.System.out.println ( STRING_1 ) ; },public void end ( ) { VAR_1 . METHOD_3 ( ) ; VAR_2 = true ; java.lang.System.out.println ( STRING_1 ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",175
"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { if ( VAR_3 > 0 ) { VAR_4 . METHOD_2 ( VAR_5 ) ; } else { VAR_6 . show ( VAR_5 ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { if ( VAR_3 > 0 ) { VAR_4 . METHOD_2 ( ) ; } else { VAR_6 . show ( ) ; } }","['Delete TypeAccess', 'Delete TypeAccess']",176
"public static void METHOD_1 ( ) { java.lang.String VAR_1 = TYPE_1 . METHOD_2 ( INT_1 , STRING_1 ) ; TYPE_2 . METHOD_3 ( ) . info ( ( STRING_2 + VAR_1 ) ) ; TYPE_1 . METHOD_4 ( VAR_1 , STRING_3 , null ) ; }","public static void METHOD_1 ( ) { java.lang.String VAR_1 = TYPE_1 . METHOD_2 ( INT_1 , STRING_1 ) ; TYPE_1 . METHOD_4 ( VAR_1 , STRING_3 , null ) ; }","['Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation']",179
"public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 , TYPE_2 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_3 ( VAR_4 ) ; }","public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 , TYPE_2 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 ) ; }","['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",180
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; this . VAR_2 . METHOD_4 ( ) ; this . VAR_3 . start ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 . METHOD_4 ( ) ; this . VAR_3 . start ( VAR_1 ) ; },"['Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",181
"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( false ) ; VAR_2 . METHOD_3 ( null ) ; VAR_2 . METHOD_4 ( VAR_3 ) ; TYPE_1 . METHOD_5 ( VAR_4 , VAR_2 , INT_1 , INT_2 ) ; VAR_4 . METHOD_4 ( VAR_5 ) ; }","public void METHOD_1 ( ) { VAR_2 . METHOD_3 ( null ) ; VAR_2 . METHOD_4 ( VAR_3 ) ; TYPE_1 . METHOD_5 ( VAR_4 , VAR_2 , INT_1 , INT_2 ) ; VAR_4 . METHOD_4 ( VAR_5 ) ; }","['Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",182
public void METHOD_1 ( ) { setEnabled ( false ) ; },public void METHOD_1 ( ) { },"['Delete Literal', 'Delete Invocation']",183
private static void METHOD_1 ( ) { if ( ( VAR_1 ) == 0 ) { VAR_1 = TYPE_1 . METHOD_2 ( ) ; java.lang.System.out.println ( ( STRING_1 + ( VAR_1 ) ) ) ; } },private static void METHOD_1 ( ) { if ( ( VAR_1 ) == 0 ) { VAR_1 = TYPE_1 . METHOD_2 ( ) ; } },"['Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation']",184
public void METHOD_1 ( java.lang.String message ) { java.lang.System.out.println ( message ) ; VAR_1 . METHOD_1 ( message ) ; },public void METHOD_1 ( java.lang.String message ) { VAR_1 . METHOD_1 ( message ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation']",185
"public void METHOD_1 ( TYPE_1 VAR_1 , long VAR_2 ) { super . METHOD_1 ( VAR_1 , VAR_2 , VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , long VAR_2 ) { super . METHOD_1 ( VAR_1 , VAR_2 ) ; }",['Delete TypeAccess'],186
public void METHOD_1 ( final TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_2 . METHOD_1 ( VAR_1 ) ; },public void METHOD_1 ( final TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",187
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_1 ) ; VAR_1 . METHOD_2 ( METHOD_3 ( ) . getText ( ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_1 ) ; },"['Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation']",188
public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = - 1 ; VAR_3 = - 1 ; VAR_4 = false ; VAR_5 = false ; VAR_6 . METHOD_2 ( ) ; },public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = - 1 ; VAR_3 = - 1 ; VAR_4 = false ; VAR_5 = false ; },"['Delete TypeAccess', 'Delete Invocation']",189
public static void METHOD_1 ( final java.lang.String message ) { final TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 ) ; if ( VAR_1 != null ) { VAR_3 . info ( message ) ; } else { java.lang.System.out.println ( message ) ; } },public static void METHOD_1 ( final java.lang.String message ) { final TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 ) ; if ( VAR_1 != null ) { VAR_3 . info ( message ) ; } },"['Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Block']",190
"public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( ) ; METHOD_3 ( ) ; if ( METHOD_3 ( ) ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_3 , VAR_4 , VAR_5 , VAR_6 , VAR_7 , VAR_8 ) ; METHOD_4 ( VAR_2 ) ; } }","public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( ) ; if ( METHOD_3 ( ) ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_3 , VAR_4 , VAR_5 , VAR_6 , VAR_7 , VAR_8 ) ; METHOD_4 ( VAR_2 ) ; } }",['Delete Invocation'],191
"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 . METHOD_2 ( VAR_1 ) ; return new TYPE_1 ( VAR_2 , VAR_3 , VAR_1 ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_2 , VAR_3 , VAR_1 ) ; }","['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",192
"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( id ) ; VAR_1 . METHOD_2 ( name ) ; VAR_1 . METHOD_2 ( VAR_3 ) ; VAR_1 . METHOD_2 ( VAR_4 ) ; VAR_1 . METHOD_2 ( VAR_5 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( id ) ; VAR_1 . METHOD_2 ( name ) ; VAR_1 . METHOD_2 ( VAR_3 ) ; VAR_1 . METHOD_2 ( VAR_4 ) ; }","['Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",193
public void METHOD_1 ( int position ) { VAR_1 = VAR_2 . values ( ) [ position ] ; VAR_3 . setText ( VAR_4 . getName ( VAR_1 . METHOD_2 ( ) ) ) ; VAR_5 . METHOD_3 ( VAR_6 ) ; },public void METHOD_1 ( int position ) { VAR_1 = VAR_2 . values ( ) [ position ] ; VAR_3 . setText ( VAR_4 . getName ( VAR_1 . METHOD_2 ( ) ) ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",194
public java.lang.Long getId ( ) { return id ; },public java.lang.Long getId ( ) { return null ; },"['Insert Literal', 'Delete FieldRead']",195
public java.lang.String METHOD_1 ( ) { METHOD_2 ( ) ; java.lang.StringBuilder VAR_1 = new java.lang.StringBuilder ( ) ; VAR_2 . append ( VAR_3 ) ; VAR_2 . append ( STRING_1 ) ; VAR_2 . append ( java.lang.Integer.toString ( VAR_4 ) ) ; return VAR_2 . toString ( ) ; },public java.lang.String METHOD_1 ( ) { java.lang.StringBuilder VAR_1 = new java.lang.StringBuilder ( ) ; VAR_2 . append ( VAR_3 ) ; VAR_2 . append ( STRING_1 ) ; VAR_2 . append ( java.lang.Integer.toString ( VAR_4 ) ) ; return VAR_2 . toString ( ) ; },['Delete Invocation'],196
private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_2 ( ) ; for ( TYPE_1 VAR_3 : VAR_4 ) { VAR_1 . METHOD_3 ( VAR_5 . getName ( ) ) ; VAR_2 . METHOD_3 ( VAR_5 . getName ( ) ) ; } },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; for ( TYPE_1 VAR_3 : VAR_4 ) { VAR_1 . METHOD_3 ( VAR_5 . getName ( ) ) ; } },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",197
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; METHOD_3 ( VAR_2 ) ; },public void METHOD_1 ( ) { METHOD_3 ( VAR_2 ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",198
"void METHOD_1 ( TYPE_1 event ) { TYPE_2 . METHOD_2 ( STRING_1 ) ; if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_3 ( VAR_1 , VAR_3 class ) ; VAR_2 . METHOD_4 ( VAR_4 ) ; } }","void METHOD_1 ( TYPE_1 event ) { if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_3 ( VAR_1 , VAR_3 class ) ; VAR_2 . METHOD_4 ( VAR_4 ) ; } }","['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",199
"public void METHOD_1 ( java.util.List < TYPE_1 > target ) { if ( ! ( TYPE_2 . METHOD_2 ( this ) ) ) { METHOD_3 ( VAR_1 , target ) ; } }",public void METHOD_1 ( java.util.List < TYPE_1 > target ) { if ( ! ( TYPE_2 . METHOD_2 ( this ) ) ) { } },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",200
protected java.lang.Object get ( java.lang.String key ) { if ( VAR_1 . METHOD_1 ( key ) ) return null ; return VAR_1 . METHOD_2 ( key ) ; },protected java.lang.Object get ( java.lang.String key ) { return VAR_1 . METHOD_2 ( key ) ; },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",202
"public void METHOD_1 ( java.lang.String message , int VAR_1 , final TYPE_1 < java.lang.String > VAR_2 ) { METHOD_1 ( VAR_3 . getString ( VAR_4 ) , null , message , VAR_1 , false , VAR_2 ) ; }","public void METHOD_1 ( java.lang.String message , int VAR_1 , final TYPE_1 < java.lang.String > VAR_2 ) { METHOD_1 ( null , null , message , VAR_1 , false , VAR_2 ) ; }","['Insert Literal', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",203
public void METHOD_1 ( TYPE_1 error ) { VAR_1 . METHOD_2 ( false ) ; getView ( ) . METHOD_3 ( VAR_2 ) . METHOD_4 ( VAR_3 ) ; getView ( ) . METHOD_3 ( VAR_4 ) . METHOD_4 ( VAR_3 ) ; },public void METHOD_1 ( TYPE_1 error ) { getView ( ) . METHOD_3 ( VAR_2 ) . METHOD_4 ( VAR_3 ) ; getView ( ) . METHOD_3 ( VAR_4 ) . METHOD_4 ( VAR_3 ) ; },"['Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",204
"public java.lang.Object get ( java.lang.String VAR_1 , java.lang.Object key ) throws TYPE_1 { java.util.Map < java.lang.Object , java.lang.Object > VAR_2 = METHOD_1 ( VAR_1 ) ; java.lang.Object value = VAR_3 . get ( key ) ; return value ; }","public java.lang.Object get ( java.lang.String VAR_1 , java.lang.Object key ) throws TYPE_1 { java.util.Map < java.lang.Object , java.lang.Object > VAR_2 = METHOD_1 ( VAR_1 ) ; java.lang.System.out.println ( key ) ; java.lang.Object value = VAR_3 . get ( key ) ; return value ; }","['Insert Invocation', 'Insert FieldRead', 'Insert VariableRead', 'Insert TypeAccess']",205
public void METHOD_1 ( android.view.View view ) { TYPE_1 . METHOD_2 ( ) ; TYPE_2 . METHOD_3 ( context ) ; METHOD_4 ( ) ; java.lang.System.exit ( 0 ) ; },public void METHOD_1 ( android.view.View view ) { TYPE_1 . METHOD_2 ( ) ; METHOD_4 ( ) ; java.lang.System.exit ( 0 ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation']",206
"public void METHOD_1 ( int VAR_1 , int size , int VAR_2 , TYPE_1 VAR_3 ) { if ( ( VAR_3 == ( VAR_4 ) ) && ( ( VAR_5 ) != null ) ) { VAR_5 . METHOD_2 ( this , VAR_1 , size ) ; } }","public void METHOD_1 ( int VAR_1 , int size , int VAR_2 , TYPE_1 VAR_3 ) { }","['Delete VariableRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete ThisAccess', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",207
"public void METHOD_1 ( android.view.View VAR_1 , int VAR_2 ) { VAR_3 . METHOD_2 ( ) ; VAR_4 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( VAR_2 , this ) ; }","public void METHOD_1 ( android.view.View VAR_1 , int VAR_2 ) { VAR_4 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( VAR_2 , this ) ; }","['Delete TypeAccess', 'Delete Invocation']",208
protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( this ) ; VAR_1 . METHOD_2 ( this ) ; VAR_2 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_3 ) ) ) ; VAR_4 = ( ( TYPE_3 ) ( METHOD_3 ( VAR_5 ) ) ) ; },protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( this ) ; VAR_2 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_3 ) ) ) ; VAR_4 = ( ( TYPE_3 ) ( METHOD_3 ( VAR_5 ) ) ) ; },"['Delete TypeAccess', 'Delete ThisAccess', 'Delete Invocation']",210
"public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String value ) { java.lang.System.out.println ( java.lang.String.format ( STRING_1 , VAR_1 , value ) ) ; }","public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String value ) { }","['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",211
"TYPE_1 METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; TYPE_1 VAR_1 = new TYPE_1 ( STRING_2 ) ; VAR_1 . METHOD_2 ( STRING_2 , VAR_2 . METHOD_3 ( ) ) ; return VAR_1 ; }","TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_2 ) ; VAR_1 . METHOD_2 ( STRING_2 , VAR_2 . METHOD_3 ( ) ) ; return VAR_1 ; }","['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation']",213
public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( true ) ; METHOD_3 ( 0 ) ; METHOD_4 ( VAR_3 ) ; VAR_2 . METHOD_5 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_3 ( 0 ) ; METHOD_4 ( VAR_3 ) ; VAR_2 . METHOD_5 ( ) ; },"['Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",214
public void METHOD_1 ( android.view.View view ) { VAR_1 . METHOD_2 ( ) ; TYPE_1 VAR_2 = TYPE_2 . METHOD_3 ( VAR_3 ) ; VAR_1 . METHOD_4 ( VAR_2 ) ; VAR_1 . METHOD_5 ( VAR_4 ) ; },public void METHOD_1 ( android.view.View view ) { TYPE_1 VAR_2 = TYPE_2 . METHOD_3 ( VAR_3 ) ; VAR_1 . METHOD_4 ( VAR_2 ) ; VAR_1 . METHOD_5 ( VAR_4 ) ; },"['Delete TypeAccess', 'Delete Invocation']",215
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_4 . METHOD_4 ( ) ; new TYPE_1 ( ) . execute ( 0 ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_4 . METHOD_4 ( ) ; new TYPE_1 ( ) . execute ( 0 ) ; },"['Delete TypeAccess', 'Delete Invocation']",216
private void METHOD_1 ( ) { METHOD_2 ( TYPE_1 . METHOD_3 ( VAR_1 ) ) ; VAR_2 = - 1 ; METHOD_4 ( ) ; },private void METHOD_1 ( ) { METHOD_2 ( TYPE_1 . METHOD_3 ( VAR_1 ) ) ; VAR_2 = - 1 ; },['Delete Invocation'],217
public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; },['Delete Invocation'],218
protected java.lang.Class METHOD_1 ( ) { return VAR_1 ; },protected java.lang.Class METHOD_1 ( ) { return null ; },"['Insert Literal', 'Delete FieldRead']",219
"public void METHOD_1 ( android.content.Context context ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; super . METHOD_1 ( context ) ; }",public void METHOD_1 ( android.content.Context context ) { super . METHOD_1 ( context ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",220
"public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; VAR_1 . METHOD_1 ( VAR_4 ) ; VAR_1 . METHOD_2 ( VAR_5 ) ; VAR_1 . METHOD_3 ( VAR_6 ) ; java.lang.System.out.println ( STRING_1 ) ; }","public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; VAR_1 . METHOD_1 ( VAR_4 ) ; VAR_1 . METHOD_2 ( VAR_5 ) ; VAR_1 . METHOD_3 ( VAR_6 ) ; }","['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation']",221
public void METHOD_1 ( ) { VAR_1 . info ( ( STRING_1 + ( VAR_2 ) ) ) ; java.util.Collections.sort ( VAR_2 ) ; },public void METHOD_1 ( ) { java.util.Collections.sort ( VAR_2 ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation']",223
public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( ) ) VAR_1 . METHOD_3 ( ) ; else { VAR_1 . METHOD_4 ( this ) ; } },public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( ) ) VAR_1 . METHOD_3 ( ) ; },"['Delete TypeAccess', 'Delete ThisAccess', 'Delete Invocation', 'Delete Block']",224
public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; METHOD_3 ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_3 ( VAR_1 ) ; },['Delete Invocation'],225
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( ) ; java.lang.System.out.println ( VAR_2 . format ( STRING_1 ) ) ; },public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",226
"public void METHOD_1 ( ) { intent = new android.content.Intent ( METHOD_2 ( ) , VAR_1 class ) ; intent . METHOD_3 ( VAR_2 , VAR_3 ) ; intent . METHOD_3 ( VAR_4 , VAR_5 ) ; METHOD_4 ( intent ) ; }","public void METHOD_1 ( ) { intent = new android.content.Intent ( METHOD_2 ( ) , VAR_1 class ) ; intent . METHOD_3 ( VAR_2 , VAR_3 ) ; METHOD_4 ( intent ) ; }","['Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",227
"public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_2 . METHOD_2 ( ) ) { VAR_2 . METHOD_3 ( ) ; VAR_2 . METHOD_4 ( ) ; } else { METHOD_5 ( VAR_1 , false ) ; } }",public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_3 ( ) ; VAR_2 . METHOD_4 ( ) ; },"['Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete Block', 'Delete If']",228
"void METHOD_1 ( ) { if ( VAR_1 ) { VAR_2 . METHOD_2 ( ) ; java.lang.Object VAR_3 = VAR_2 . METHOD_3 ( ) ; TYPE_1 . METHOD_4 ( VAR_4 , VAR_3 , null ) ; } }","void METHOD_1 ( ) { if ( VAR_1 ) { java.lang.Object VAR_3 = VAR_2 . METHOD_3 ( ) ; TYPE_1 . METHOD_4 ( VAR_4 , VAR_3 , null ) ; } }","['Delete TypeAccess', 'Delete Invocation']",229
"public void METHOD_1 ( TYPE_1 VAR_1 ) { try { TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) ; } catch ( TYPE_3 VAR_2 ) { VAR_3 . error ( VAR_2 ) ; throw new TYPE_4 ( VAR_4 , VAR_2 ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 ) { try { TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) ; } catch ( TYPE_3 VAR_2 ) { throw new TYPE_4 ( VAR_4 , VAR_2 ) ; } }","['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",230
public synchronized boolean METHOD_1 ( char VAR_1 ) { if ( VAR_2 ) return false ; VAR_3 . add ( VAR_4 ) ; VAR_3 . add ( VAR_1 ) ; return false ; },public synchronized boolean METHOD_1 ( char VAR_1 ) { VAR_3 . add ( VAR_4 ) ; VAR_3 . add ( VAR_1 ) ; return false ; },"['Delete FieldRead', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",231
protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( TYPE_2 . METHOD_2 ( new TYPE_3 ( VAR_2 ) ) ) ; VAR_3 = new TYPE_4 ( ) ; ( ( TYPE_4 ) ( VAR_3 ) ) . METHOD_3 ( STRING_1 ) ; },protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( TYPE_2 . METHOD_2 ( new TYPE_3 ( VAR_2 ) ) ) ; VAR_3 = new TYPE_4 ( ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",232
"public void METHOD_1 ( android.view.View VAR_1 , boolean VAR_2 ) { if ( VAR_2 ) { METHOD_2 ( ) ; } }","public void METHOD_1 ( android.view.View VAR_1 , boolean VAR_2 ) { if ( VAR_2 ) { } }",['Delete Invocation'],233
"public TYPE_1 METHOD_1 ( android.content.Intent intent ) { TYPE_2 . METHOD_2 ( VAR_1 , STRING_1 ) ; return this . VAR_2 ; }",public TYPE_1 METHOD_1 ( android.content.Intent intent ) { return null ; },"['Insert Literal', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldRead']",234
"public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { if ( ( VAR_4 ) instanceof TYPE_1 ) return ; VAR_4 = TYPE_1 . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 ) ; TYPE_2 . METHOD_3 ( this , VAR_5 , VAR_4 ) ; }","public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { VAR_4 = TYPE_1 . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 ) ; TYPE_2 . METHOD_3 ( this , VAR_5 , VAR_4 ) ; }","['Delete FieldRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete Return', 'Delete Block', 'Delete If']",235
