fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public TYPE_1 METHOD_1 ( ) { java.lang.String VAR_1 = METHOD_2 ( ) ; TYPE_1 VAR_2 = TYPE_1 . METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_3 ( VAR_2 . METHOD_4 ( ) ) ; return VAR_2 ; },public TYPE_1 METHOD_1 ( ) { java.lang.String VAR_1 = METHOD_2 ( ) ; return TYPE_1 . METHOD_2 ( VAR_1 ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']",1262
public java.lang.String METHOD_1 ( ) { java.lang.String VAR_1 = METHOD_2 ( ) ; if ( VAR_2 . METHOD_3 ( ) ) VAR_2 . METHOD_4 ( ( STRING_1 + VAR_1 ) ) ; return VAR_1 ; },public java.lang.String METHOD_1 ( ) { return METHOD_2 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",1263
"private void METHOD_1 ( long VAR_1 , TYPE_1 VAR_2 ) { final TYPE_2 VAR_3 = new TYPE_2 ( ) ; VAR_4 . put ( java.lang.Long . METHOD_2 ( VAR_1 ) , VAR_3 ) ; }","private void METHOD_1 ( TYPE_1 VAR_2 , long VAR_1 ) { final TYPE_2 VAR_3 = new TYPE_2 ( VAR_1 ) ; VAR_4 . put ( java.lang.Long . METHOD_2 ( VAR_1 ) , VAR_3 ) ; }","['Move Parameter', 'Update ConstructorCall', 'Insert VariableRead']",1264
"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( VAR_3 ) ; android.content.Intent intent = new android.content.Intent ( this , VAR_4 class ) ; intent . METHOD_4 ( VAR_5 , true ) ; METHOD_5 ( intent ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( VAR_3 ) ; }","['Delete TypeReference', 'Delete ThisAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",1265
"public void METHOD_1 ( ) { java.util.List < java.lang.Object > VAR_1 = new java.util.ArrayList < > ( ) ; java.lang.String VAR_2 = STRING_1 ; VAR_3 . assertEquals ( TYPE_1 . METHOD_2 ( VAR_1 ) , VAR_2 ) ; }","public void METHOD_1 ( ) { java.util.List < java.lang.Object > VAR_1 = new java.util.ArrayList < > ( ) ; java.lang.String VAR_2 = new java.lang.String ( ) ; VAR_3 . assertEquals ( TYPE_1 . METHOD_2 ( VAR_1 ) , VAR_2 ) ; }","['Insert ConstructorCall', 'Delete FieldRead']",1266
public void METHOD_1 ( TYPE_1 event ) { TYPE_2 VAR_1 = VAR_2 . getSelection ( ) ; if ( VAR_1 instanceof TYPE_3 ) { METHOD_2 ( ( ( TYPE_3 ) ( VAR_1 ) ) ) ; } },public void METHOD_1 ( TYPE_1 event ) { METHOD_2 ( ) ; },"['Insert Invocation', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",1269
"public void METHOD_1 ( ) { java.lang.String VAR_1 ; super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( STRING_1 , VAR_2 . getId ( ) ) ; }","public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( STRING_1 , VAR_2 . getId ( ) ) ; }","['Delete TypeReference', 'Delete LocalVariable']",1270
"public java.io.InputStream METHOD_1 ( java.lang.String source ) throws java.io.IOException { java.lang.String [ ] VAR_1 = METHOD_2 ( source , true ) ; TYPE_1 VAR_2 = this . VAR_3 . METHOD_3 ( VAR_1 [ 0 ] , VAR_1 [ 1 ] ) ; return VAR_2 . METHOD_4 ( ) ; }","public java.io.InputStream METHOD_1 ( java.lang.String source ) throws java.io.IOException { java.lang.String [ ] VAR_1 = METHOD_2 ( source ) ; TYPE_1 VAR_2 = this . VAR_3 . METHOD_3 ( VAR_1 [ 0 ] , VAR_1 [ 1 ] ) ; return VAR_2 . METHOD_4 ( ) ; }",['Delete Literal'],1272
private void METHOD_1 ( ) { int VAR_1 = METHOD_2 ( ) ; if ( VAR_1 > ( - 1 ) ) { METHOD_3 ( VAR_1 ) ; } },private void METHOD_1 ( ) { METHOD_3 ( METHOD_2 ( ) ) ; },"['Insert Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete UnaryOperator', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",1274
private void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String temp = VAR_2 ; if ( ! ( VAR_3 . isEmpty ( ) ) ) { VAR_4 . METHOD_2 ( temp ) ; } },private void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_4 . METHOD_2 ( VAR_2 ) ; },"['Move Invocation', 'Insert TypeAccess', 'Delete VariableRead', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1275
public static void main ( java.lang.String [ ] args ) { TYPE_1 output = new TYPE_1 ( ) ; output . METHOD_1 ( ) ; },public static void main ( java.lang.String [ ] args ) { TYPE_1 . METHOD_1 ( ) ; },"['Insert TypeAccess', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",1276
TYPE_1 METHOD_1 ( java.lang.Integer VAR_1 ) throws TYPE_2 { TYPE_1 VAR_2 = this . VAR_3 . METHOD_2 ( VAR_1 ) . get ( ) ; TYPE_3 VAR_4 = VAR_5 . METHOD_3 ( VAR_1 ) . get ( ) ; VAR_2 . METHOD_4 ( VAR_4 ) ; return VAR_2 ; },TYPE_1 METHOD_1 ( java.lang.Integer VAR_1 ) throws TYPE_2 { TYPE_1 VAR_2 = this . VAR_3 . METHOD_2 ( VAR_1 ) . get ( ) ; return VAR_2 ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",1278
"public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { view = VAR_1 . METHOD_2 ( VAR_4 , VAR_2 , false ) ; METHOD_3 ( view ) ; return view ; }","public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { android.view.View view = VAR_1 . METHOD_2 ( VAR_4 , VAR_2 , false ) ; METHOD_3 ( view ) ; return view ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead', 'Insert VariableRead', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead', 'Delete FieldRead']",1279
"public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_1 ( VAR_2 class , args ) ; }","public static void main ( java.lang.String [ ] args ) { TYPE_2 . METHOD_1 ( VAR_2 class , args ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable']",1280
"private java.lang.String METHOD_1 ( double value ) { TYPE_1 VAR_1 = TYPE_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( CHAR_1 ) ; return new TYPE_2 ( STRING_1 , VAR_1 ) . format ( value ) ; }",private java.lang.String METHOD_1 ( double value ) { return new TYPE_2 ( STRING_1 ) . format ( value ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']",1281
"public void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Long VAR_2 ) throws TYPE_2 , TYPE_3 { TYPE_4 VAR_3 = VAR_1 . METHOD_2 ( ) ; java.lang.String query = java.lang.String.format ( STRING_1 , VAR_2 ) ; int VAR_4 = VAR_3 . METHOD_3 ( query ) ; return ; }","public void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Long VAR_2 ) throws TYPE_2 , TYPE_3 { }","['Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeReference', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete Return']",1283
public void METHOD_1 ( ) { int VAR_1 = this . VAR_2 . METHOD_2 ( ) ; for ( int i = 0 ; i < VAR_1 ; i ++ ) { this . VAR_2 . METHOD_1 ( 0 ) ; } },public void METHOD_1 ( ) { for ( int i = 0 ; i < ( this . VAR_2 . METHOD_2 ( ) ) ; i ++ ) { this . VAR_2 . METHOD_1 ( i ) ; } },"['Move Invocation', 'Insert VariableRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal']",1284
"public void METHOD_1 ( ) { try { TYPE_1 VAR_1 = new TYPE_1 ( METHOD_2 ( ) , getId ( ) ) ; VAR_2 . METHOD_3 ( true ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_4 . info ( VAR_3 ) ; } }",public void METHOD_1 ( ) { try { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 . METHOD_3 ( true ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_4 . info ( VAR_3 ) ; } },"['Delete Invocation', 'Delete Invocation']",1285
private void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; METHOD_2 ( VAR_1 ) ; VAR_1 . METHOD_3 ( STRING_2 ) ; VAR_1 . METHOD_4 ( STRING_3 ) ; VAR_2 . METHOD_5 ( VAR_1 ) ; },private void METHOD_1 ( ) { VAR_2 . METHOD_5 ( new TYPE_1 ( STRING_1 ) ) ; },"['Insert Invocation', 'Move TypeAccess', 'Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",1286
"protected int METHOD_1 ( java.lang.String key , TYPE_1 VAR_1 ) { return VAR_1 . METHOD_2 ( ) ; }","protected int METHOD_1 ( java.lang.String key , TYPE_1 VAR_1 ) { int count = VAR_1 . METHOD_2 ( ) ; return count ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead']",1290
"public static android.content.Intent getIntent ( android.content.Context context ) { return new android.content.Intent ( context , VAR_1 class ) ; }","public static android.content.Intent getIntent ( android.content.Context context ) { android.content.Intent intent = new android.content.Intent ( context , VAR_1 class ) ; return intent ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move ConstructorCall', 'Insert VariableRead']",1291
"public TYPE_1 METHOD_1 ( java.lang.String fileName ) { TYPE_2 VAR_1 = VAR_2 . METHOD_2 ( ) ; TYPE_1 VAR_3 = ( ( TYPE_1 ) ( VAR_4 . get ( VAR_5 class , 1 ) ) ) ; return VAR_3 ; }","public TYPE_1 METHOD_1 ( java.lang.String fileName ) { return ( ( TYPE_1 ) ( VAR_2 . METHOD_2 ( ) . get ( VAR_5 class , 1 ) ) ) ; }","['Move Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead']",1292
public TYPE_1 METHOD_1 ( int i ) throws java.io.IOException { TYPE_1 VAR_1 = VAR_2 . METHOD_1 ( i ) ; VAR_1 . METHOD_2 ( true ) ; return METHOD_3 ( VAR_1 ) ; },public TYPE_1 METHOD_1 ( int i ) throws java.io.IOException { return METHOD_3 ( VAR_2 . METHOD_1 ( i ) ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete VariableRead']",1295
public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { java.lang.String VAR_2 = VAR_3 . get ( VAR_1 ) ; if ( VAR_2 == null ) return null ; return VAR_4 . get ( VAR_2 ) ; },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { return VAR_4 . get ( VAR_3 . get ( VAR_1 ) ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete VariableRead']",1296
public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },"['Insert Invocation', 'Insert Invocation', 'Insert TypeAccess', 'Insert TypeAccess', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",1298
public TYPE_1 update ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_1 ( ) . METHOD_2 ( ) ; TYPE_1 VAR_3 = VAR_2 . METHOD_3 ( VAR_1 ) ; VAR_2 . METHOD_1 ( ) . commit ( ) ; return VAR_3 ; },public TYPE_1 update ( TYPE_1 VAR_1 ) { return VAR_2 . METHOD_3 ( VAR_1 ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']",1299
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; TYPE_2 VAR_3 = new TYPE_2 ( this ) ; VAR_3 . METHOD_3 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; },"['Delete TypeReference', 'Delete ThisAccess', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",1300
"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = new android.content.Intent ( this , VAR_3 class ) ; VAR_2 . METHOD_2 ( STRING_1 , VAR_4 . getId ( ) ) ; METHOD_3 ( VAR_2 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { android.content.Intent VAR_2 = new android.content.Intent ( this , VAR_3 class ) ; VAR_2 . METHOD_2 ( STRING_1 , VAR_4 . getId ( ) ) ; METHOD_3 ( VAR_2 ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move ConstructorCall', 'Insert VariableRead', 'Insert VariableRead', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess']",1301
"public void METHOD_1 ( ) { float VAR_1 = VAR_2 ; float VAR_3 = VAR_4 ; float VAR_5 = ( VAR_6 ) / FLOAT_1 ; VAR_7 = VAR_8 . METHOD_2 ( ) ; VAR_9 . METHOD_3 ( VAR_1 , VAR_3 , VAR_5 , VAR_7 ) ; }","public void METHOD_1 ( ) { float VAR_1 = VAR_2 ; float VAR_3 = VAR_4 ; float VAR_5 = VAR_6 ; VAR_7 = VAR_8 . METHOD_2 ( ) ; VAR_9 . METHOD_3 ( VAR_1 , VAR_3 , VAR_5 , VAR_7 ) ; }","['Move FieldRead', 'Delete FieldRead', 'Delete BinaryOperator']",1302
public void METHOD_1 ( java.lang.String VAR_1 ) { java.lang.String VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; java.lang.System.out.println ( ( ( STRING_1 + VAR_2 ) + STRING_2 ) ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { java.lang.System.out.println ( ( ( STRING_1 + VAR_1 ) + STRING_2 ) ) ; },"['Move VariableRead', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",1304
private int METHOD_1 ( ) { int VAR_1 = VAR_2 ; if ( VAR_3 ) VAR_1 ++ ; if ( VAR_4 ) VAR_1 += INT_1 ; return VAR_1 * ( VAR_5 ) ; },private int METHOD_1 ( ) { int VAR_1 = ( VAR_5 ) * ( VAR_2 ) ; if ( VAR_3 ) VAR_1 ++ ; if ( VAR_4 ) VAR_1 += INT_1 ; return VAR_1 ; },"['Move BinaryOperator', 'Move VariableRead', 'Move FieldRead']",1306
"private boolean METHOD_1 ( ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( ) . METHOD_3 ( VAR_3 ) ; return ( ( ( target ) != null ) && ( METHOD_4 ( ) ) ) && ( METHOD_5 ( VAR_1 , VAR_4 . position ) ) ; }",private boolean METHOD_1 ( ) { return ( ( target ) != null ) && ( METHOD_4 ( ) ) ; },"['Move BinaryOperator', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete Invocation', 'Delete BinaryOperator']",1308
"public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { final TYPE_2 VAR_2 = ( ( TYPE_2 ) ( METHOD_2 ( ) . METHOD_3 ( VAR_3 ) ) ) ; VAR_2 . METHOD_4 ( true ) ; METHOD_5 ( new android.content.Intent ( VAR_4 ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { final TYPE_2 VAR_2 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_3 ) ) ) ; VAR_2 . METHOD_4 ( true ) ; METHOD_5 ( new android.content.Intent ( VAR_4 ) ) ; }",['Delete Invocation'],1309
"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_2 , STRING_1 ) ; TYPE_3 VAR_3 = new TYPE_3 ( this , VAR_4 class ) ; METHOD_3 ( VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_2 , STRING_1 ) ; }","['Delete TypeReference', 'Delete ThisAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",1310
private static void METHOD_1 ( ) { java.lang.String [ ] VAR_1 = VAR_2 . METHOD_2 ( ) ; java.util.Random VAR_3 = new java.util.Random ( ) ; int index = VAR_3 . METHOD_3 ( INT_1 ) ; },private static void METHOD_1 ( ) { },"['Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeReference', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable']",1311
public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = TYPE_2 . METHOD_2 ( ) ; if ( VAR_1 instanceof TYPE_3 ) { TYPE_4 VAR_3 = METHOD_3 ( VAR_1 ) ; if ( VAR_3 != null ) VAR_2 . METHOD_4 ( VAR_3 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete Block', 'Delete If']",1312
"protected TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = METHOD_2 ( VAR_2 ) ; java.lang.String VAR_3 = VAR_4 . getString ( VAR_5 , null ) ; if ( VAR_3 == null ) { return new TYPE_3 ( ) ; } else { return new TYPE_4 ( ) ; } }",protected TYPE_1 METHOD_1 ( ) { return new TYPE_3 ( ) ; },"['Move Return', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete ConstructorCall', 'Delete Return', 'Delete Block', 'Delete If']",1313
"public void METHOD_1 ( android.view.View view ) { android.content.Intent VAR_1 = new android.content.Intent ( ) ; METHOD_2 ( VAR_2 , VAR_1 ) ; METHOD_3 ( ) ; }",public void METHOD_1 ( android.view.View view ) { METHOD_3 ( ) ; },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",1316
"public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , java.io.IOException { if ( VAR_1 < 1 ) { throw new TYPE_2 ( STRING_1 ) ; } else { TYPE_1 answer = METHOD_2 ( VAR_1 ) ; out . METHOD_3 ( ) ; return answer ; } }","public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , java.io.IOException { if ( VAR_1 < 1 ) { throw new TYPE_2 ( STRING_1 ) ; } else { return METHOD_2 ( VAR_1 ) ; } }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete FieldRead', 'Delete Invocation', 'Delete VariableRead']",1317
public void METHOD_1 ( TYPE_1 VAR_1 ) { java.util.HashSet < TYPE_2 > VAR_2 = VAR_3 ; for ( TYPE_2 listener : VAR_2 ) { listener . METHOD_2 ( VAR_1 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 listener : VAR_3 ) { listener . METHOD_2 ( VAR_1 ) ; } },"['Move FieldRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",1318
public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = METHOD_2 ( ) ; return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { return METHOD_2 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",1319
public TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { final TYPE_3 VAR_2 = new TYPE_3 ( VAR_1 . METHOD_2 ( ) ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; return VAR_2 ; },public TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { final TYPE_3 VAR_2 = new TYPE_3 ( ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; return VAR_2 ; },"['Delete VariableRead', 'Delete Invocation']",1320
private java.lang.String METHOD_1 ( ) { java.lang.String VAR_1 = STRING_1 ; try { while ( results . METHOD_2 ( ) ) { } } catch ( TYPE_1 VAR_2 ) { java.lang.System.out.println ( VAR_2 ) ; } return VAR_1 ; },private void METHOD_1 ( ) { try { while ( results . METHOD_2 ( ) ) { } } catch ( TYPE_1 VAR_2 ) { java.lang.System.out.println ( VAR_2 ) ; } },"['Update TypeReference', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Return']",1321
"public void METHOD_1 ( TYPE_1 VAR_1 ) { java.util.Set < TYPE_2 > VAR_2 = new java.util.HashSet < TYPE_2 > ( METHOD_2 ( VAR_1 ) ) ; for ( TYPE_2 VAR_3 : VAR_2 ) { METHOD_1 ( VAR_1 , VAR_3 ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_3 : METHOD_2 ( VAR_1 ) ) { METHOD_1 ( VAR_1 , VAR_3 ) ; } }","['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",1323
"public boolean METHOD_1 ( TYPE_1 item ) { int id = item . METHOD_2 ( ) ; android.content.Intent VAR_1 = new android.content.Intent ( this , VAR_2 class ) ; METHOD_3 ( VAR_1 ) ; return super . METHOD_1 ( item ) ; }",public boolean METHOD_1 ( TYPE_1 item ) { int id = item . METHOD_2 ( ) ; return super . METHOD_1 ( item ) ; },"['Delete TypeReference', 'Delete ThisAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",1324
"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { java.util.List < TYPE_2 > VAR_2 = VAR_3 . METHOD_2 ( ) ; java.util.HashSet < TYPE_2 > VAR_4 = new java.util.HashSet ( VAR_2 ) ; VAR_1 . METHOD_3 ( STRING_1 , VAR_4 ) ; return STRING_2 ; }","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { java.util.List < TYPE_2 > VAR_2 = VAR_3 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( STRING_1 , VAR_2 ) ; return STRING_2 ; }","['Move VariableRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",1325
"private static int METHOD_1 ( int a , int b ) { int result = a * b ; return result ; }","private static int METHOD_1 ( int a , int b ) { return a * b ; }","['Move BinaryOperator', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",1326
"public void METHOD_1 ( android.view.View VAR_1 ) { android.content.Intent intent = new android.content.Intent ( this , VAR_2 class ) ; intent . METHOD_2 ( STRING_1 , VAR_3 . METHOD_3 ( ) ) ; METHOD_4 ( intent ) ; }",public void METHOD_1 ( android.view.View VAR_1 ) { },"['Delete TypeReference', 'Delete ThisAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",1327
"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( VAR_1 . METHOD_2 ( ) , VAR_1 . METHOD_3 ( ) , VAR_3 . to ( ) ) ; VAR_2 . METHOD_4 ( METHOD_5 ( ) . METHOD_6 ( ) ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation']",1328
public boolean METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; return super . METHOD_1 ( VAR_1 ) ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return super . METHOD_1 ( VAR_1 ) ; },"['Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable']",1329
public synchronized java.util.List < TYPE_1 > METHOD_1 ( ) { java.util.List < TYPE_1 > VAR_1 = new java.util.ArrayList < TYPE_1 > ( ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; return VAR_1 ; },public synchronized java.util.List < TYPE_1 > METHOD_1 ( ) { return VAR_2 ; },"['Insert FieldRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']",1330
