fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
104,public java.lang.String METHOD_1 ( java.lang.String name ) throws TYPE_1 { if ( ( VAR_1 ) == null ) return null ; return VAR_2 . get ( name ) ; },public java.lang.String METHOD_1 ( java.lang.String name ) throws TYPE_1 { return VAR_2 . get ( name ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",125,['Delete If'],"['FieldRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
105,"public void METHOD_1 ( android.view.View view ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 ) ; new TYPE_2 ( VAR_1 ) ; }",public void METHOD_1 ( android.view.View view ) { new TYPE_2 ( VAR_1 ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",126,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.25,0.4,1,0,3
106,"public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.io.IOException { int VAR_2 = TYPE_2 . METHOD_2 ( VAR_3 , VAR_4 . value ( ) ) ; if ( VAR_2 != 0 ) { throw new java.io.IOException ( ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.io.IOException { int VAR_2 = METHOD_2 ( VAR_3 , VAR_4 . value ( ) ) ; if ( VAR_2 != 0 ) { throw new java.io.IOException ( ) ; } }",['Update TypeAccess'],127,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
107,public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( VAR_2 ) ) VAR_1 . METHOD_3 ( ( ( STRING_1 + to ) + STRING_2 ) ) ; },public void METHOD_1 ( ) { },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete Block', 'Delete If']",128,['Delete If'],"['TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'FieldRead', 'FieldRead', 'BinaryOperator', 'FieldRead', 'BinaryOperator', 'Invocation', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.08333333333333333,0.15384615384615385,1,0,11
108,"public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_2 . get ( VAR_3 . METHOD_3 ( ) ) , VAR_4 , VAR_5 ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",130,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'Invocation', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.14285714285714285,0.25,1,0,6
109,void execute ( ) { for ( TYPE_1 p : VAR_1 ) VAR_2 . start ( ) ; VAR_1 . METHOD_1 ( ) ; },void execute ( ) { for ( TYPE_1 p : VAR_1 ) VAR_2 . start ( ) ; },"['Delete TypeAccess', 'Delete Invocation']",131,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
110,public void error ( TYPE_1 VAR_1 ) { error ( ) ; METHOD_1 ( STRING_1 ) ; },public void error ( TYPE_1 VAR_1 ) { METHOD_1 ( STRING_1 ) ; },['Delete Invocation'],132,['Delete Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
111,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 ) { TYPE_3 . METHOD_2 ( STRING_1 , STRING_2 ) ; android.view.View view = VAR_3 . METHOD_3 ( VAR_4 , VAR_1 , false ) ; return new TYPE_1 ( view ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 ) { android.view.View view = VAR_3 . METHOD_3 ( VAR_4 , VAR_1 , false ) ; return new TYPE_1 ( view ) ; }","['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",133,['Delete Return'],"['TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
112,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) . setText ( STRING_1 ) ; VAR_1 . METHOD_2 ( ) . setState ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) ; VAR_3 . METHOD_4 ( ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_3 ( ) ; VAR_3 . METHOD_4 ( ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",134,"['Delete Assignment', 'Delete Assignment']","['TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation']","['Assignment', 'Assignment']",Partial Match,0.0,0.0,0.0,0.0,0,2,8
113,"void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { TYPE_1 . METHOD_2 ( this , VAR_1 ) ; } }",void METHOD_1 ( ) { },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete ThisAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",135,['Delete If'],"['FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'ThisAccess', 'TypeAccess', 'Invocation', 'Block', 'If']",['If'],GPT Missed Nodes,0.125,1.0,0.1111111111111111,0.19999999999999998,1,0,8
114,private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_2 ) ; },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_2 ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",136,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
115,public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 = VAR_1 . METHOD_3 ( STRING_1 ) ; VAR_5 = VAR_6 . getBoolean ( STRING_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_4 = VAR_1 . METHOD_3 ( STRING_1 ) ; VAR_5 = VAR_6 . getBoolean ( STRING_2 ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",137,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
116,public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",138,['Delete Invocation'],"['TypeAccess', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
117,public void METHOD_1 ( java.util.Date VAR_1 ) { java.lang.System.out.println ( ( STRING_1 + ( TYPE_1 . METHOD_2 ( ) ) ) ) ; this . VAR_1 = VAR_1 ; },public void METHOD_1 ( java.util.Date VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete Invocation']",139,['Delete Return'],"['TypeAccess', 'FieldRead', 'FieldRead', 'TypeAccess', 'Invocation', 'BinaryOperator', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,7
118,"public static void main ( java.lang.String [ ] args ) throws java.io.IOException , TYPE_1 { java.lang.System.out.println ( VAR_1 . get ( STRING_1 , STRING_2 ) ) ; VAR_2 . main ( null , null , null ) ; }","public static void main ( java.lang.String [ ] args ) throws java.io.IOException , TYPE_1 { VAR_2 . main ( null , null , null ) ; }","['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",140,['Delete Return'],"['TypeAccess', 'FieldRead', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,7
119,private void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( VAR_1 ) ; for ( int i = ( VAR_2 . size ( ) ) - 1 ; i >= 0 ; i -- ) VAR_2 . get ( i ) . METHOD_2 ( VAR_1 ) ; },private void METHOD_1 ( TYPE_1 VAR_1 ) { for ( int i = ( VAR_2 . size ( ) ) - 1 ; i >= 0 ; i -- ) VAR_2 . get ( i ) . METHOD_2 ( VAR_1 ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation']",141,['Delete Assignment'],"['TypeAccess', 'FieldRead', 'VariableRead', 'Invocation']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
120,protected void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( false ) ; METHOD_4 ( ) ; },protected void METHOD_1 ( ) { METHOD_4 ( ) ; },"['Delete Invocation', 'Delete Literal', 'Delete Invocation']",142,['Delete Invocation'],"['Invocation', 'Literal', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
121,"public void METHOD_1 ( android.view.View VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , ( STRING_1 + VAR_1 ) ) ; METHOD_3 ( ) ; }",public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_3 ( ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation']",143,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'FieldRead', 'VariableRead', 'BinaryOperator', 'Invocation']",['Invocation'],GPT Missed Nodes,0.2,1.0,0.16666666666666666,0.2857142857142857,1,0,5
122,"public void METHOD_1 ( ) { METHOD_2 ( VAR_1 , VAR_2 ) ; METHOD_2 ( VAR_3 , VAR_4 ) ; VAR_3 . METHOD_3 ( ) ; METHOD_2 ( VAR_5 , VAR_2 ) ; METHOD_2 ( VAR_6 , VAR_4 ) ; VAR_7 = true ; }","public void METHOD_1 ( ) { METHOD_2 ( VAR_1 , VAR_2 ) ; METHOD_2 ( VAR_3 , VAR_4 ) ; METHOD_2 ( VAR_5 , VAR_2 ) ; METHOD_2 ( VAR_6 , VAR_4 ) ; VAR_7 = true ; }","['Delete TypeAccess', 'Delete Invocation']",144,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
123,public void METHOD_1 ( ) { if ( ( ( VAR_1 ) != null ) && ( VAR_1 . METHOD_2 ( ) ) ) { VAR_1 . METHOD_3 ( ) ; } METHOD_4 ( ) ; },public void METHOD_1 ( ) { if ( ( ( VAR_1 ) != null ) && ( VAR_1 . METHOD_2 ( ) ) ) { VAR_1 . METHOD_3 ( ) ; } },['Delete Invocation'],145,['Delete Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
124,"private static void METHOD_1 ( android.content.Context context ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; TYPE_2 VAR_2 = ( ( TYPE_2 ) ( context . METHOD_3 ( VAR_3 ) ) ) ; VAR_2 . METHOD_4 ( TYPE_3 . METHOD_5 ( context ) ) ; }",private static void METHOD_1 ( android.content.Context context ) { TYPE_2 VAR_2 = ( ( TYPE_2 ) ( context . METHOD_3 ( VAR_3 ) ) ) ; VAR_2 . METHOD_4 ( TYPE_3 . METHOD_5 ( context ) ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",147,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.25,0.4,1,0,3
125,private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_2 ( VAR_4 ) ; },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",150,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
126,public void METHOD_1 ( ) throws java.lang.Exception { this . VAR_1 . METHOD_2 ( ) ; this . VAR_2 . METHOD_3 ( ) ; super . METHOD_1 ( ) ; },public void METHOD_1 ( ) throws java.lang.Exception { this . VAR_2 . METHOD_3 ( ) ; super . METHOD_1 ( ) ; },"['Delete ThisAccess', 'Delete FieldRead', 'Delete Invocation']",151,['Delete Invocation'],"['ThisAccess', 'FieldRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
127,public void execute ( ) { VAR_1 . METHOD_1 ( ) ; },public void execute ( ) { },"['Delete TypeAccess', 'Delete Invocation']",152,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
128,public static void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; while ( true ) { VAR_1 . METHOD_2 ( ) ; java.lang.System.out.println ( ) ; TYPE_2 . METHOD_3 ( ) ; TYPE_2 . METHOD_4 ( ) ; } },public static void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; while ( true ) { VAR_1 . METHOD_2 ( ) ; java.lang.System.out.println ( ) ; TYPE_2 . METHOD_3 ( ) ; } },"['Delete TypeAccess', 'Delete Invocation']",153,['Delete Return'],"['TypeAccess', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
129,public void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( getValue ( ) ) ; METHOD_2 ( ) . value = getValue ( ) ; },public void METHOD_1 ( ) { this . METHOD_2 ( ) . value = this . getValue ( ) ; },"['Insert ThisAccess', 'Insert ThisAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation']",154,"['Delete Return', 'Update ThisAccess', 'Update Invocation']","['ThisAccess', 'ThisAccess', 'Invocation', 'Invocation', 'Invocation']","['Return', 'ThisAccess', 'Invocation']",GPT Hallucinated Nodes,0.6666666666666666,0.0,0.0,0.0,0,3,5
130,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; if ( METHOD_4 ( ) ) { METHOD_5 ( ) ; } else { METHOD_6 ( ) ; } },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; if ( METHOD_4 ( ) ) { METHOD_5 ( ) ; } },"['Delete Invocation', 'Delete Block']",155,['Delete If'],"['Invocation', 'Block']",['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
131,private void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( true ) ; VAR_3 . setState ( VAR_4 ) ; },private void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 ) ; },"['Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",156,"['Delete Return', 'Delete Assignment']","['TypeAccess', 'Literal', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation']","['Return', 'Assignment']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
132,public void METHOD_1 ( ) { commit ( TYPE_1 . METHOD_2 ( ) ) ; METHOD_3 ( ) ; },public void METHOD_1 ( ) { commit ( TYPE_1 . METHOD_2 ( ) ) ; },['Delete Invocation'],157,['Delete Return'],['Invocation'],['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
133,public void METHOD_1 ( boolean b ) { listener . METHOD_2 ( ) ; },public void METHOD_1 ( boolean b ) { METHOD_2 ( ) ; },['Delete FieldRead'],158,['Delete TypeAccess'],['FieldRead'],['TypeAccess'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
134,"public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_3 ( ) ; VAR_4 . set ( false ) ; }","public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_3 ( ) ; }","['Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",159,['Delete Assignment'],"['TypeAccess', 'Literal', 'Invocation']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
135,private void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; TYPE_2 . METHOD_3 ( ) ; METHOD_4 ( VAR_1 ) ; METHOD_5 ( ) ; },private void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; METHOD_4 ( VAR_1 ) ; METHOD_5 ( ) ; },"['Delete TypeAccess', 'Delete Invocation']",160,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
136,"protected void METHOD_1 ( android.content.Intent intent ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 ) ; METHOD_3 ( intent ) ; }",protected void METHOD_1 ( android.content.Intent intent ) { METHOD_3 ( intent ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",161,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.25,0.4,1,0,3
137,public void init ( TYPE_1 VAR_1 ) { super . init ( VAR_1 ) ; TYPE_2 . METHOD_1 ( ) ; TYPE_3 . METHOD_1 ( ) ; },public void init ( TYPE_1 VAR_1 ) { super . init ( VAR_1 ) ; TYPE_2 . METHOD_1 ( ) ; },"['Delete TypeAccess', 'Delete Invocation']",162,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
138,public void METHOD_1 ( TYPE_1 event ) { if ( ( event . METHOD_2 ( ) . METHOD_3 ( ) ) != ( VAR_1 ) ) { TYPE_2 . METHOD_4 ( ) ; TYPE_2 . METHOD_5 ( ) ; TYPE_2 . METHOD_6 ( ) ; } },public void METHOD_1 ( TYPE_1 event ) { if ( ( event . METHOD_2 ( ) . METHOD_3 ( ) ) != ( VAR_1 ) ) { TYPE_2 . METHOD_4 ( ) ; TYPE_2 . METHOD_5 ( ) ; } },"['Delete TypeAccess', 'Delete Invocation']",163,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
139,public void METHOD_1 ( java.lang.String VAR_1 ) throws TYPE_1 { },public void METHOD_1 ( java.lang.String VAR_1 ) throws TYPE_1 { java.lang.System.out.println ( VAR_1 ) ; },"['Insert Invocation', 'Insert FieldRead', 'Insert VariableRead', 'Insert TypeAccess']",164,['Insert Invocation'],"['Invocation', 'FieldRead', 'VariableRead', 'TypeAccess']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
140,"public static void METHOD_1 ( int x , int y ) { if ( VAR_1 ) { return ; } VAR_2 [ 0 ] = x ; VAR_3 [ 0 ] = y ; VAR_4 . METHOD_2 ( VAR_2 , VAR_3 ) ; }","public static void METHOD_1 ( int x , int y ) { VAR_2 [ 0 ] = x ; VAR_3 [ 0 ] = y ; VAR_4 . METHOD_2 ( VAR_2 , VAR_3 ) ; }","['Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",165,['Delete If'],"['FieldRead', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
141,"public static java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { if ( METHOD_2 ( VAR_1 ) ) { return STRING_1 ; } byte [ ] b = TYPE_1 . METHOD_1 ( VAR_1 . METHOD_3 ( VAR_2 ) , true ) ; return new java.lang.String ( b , VAR_2 ) ; }","public static java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { byte [ ] b = TYPE_1 . METHOD_1 ( VAR_1 . METHOD_3 ( VAR_2 ) , true ) ; return new java.lang.String ( b , VAR_2 ) ; }","['Delete VariableRead', 'Delete Invocation', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",166,['Delete If'],"['VariableRead', 'Invocation', 'FieldRead', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
142,"public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; this . METHOD_2 ( VAR_2 ) ; VAR_3 = TYPE_2 . METHOD_3 ( this , VAR_4 ) ; VAR_5 = new TYPE_3 ( this ) ; METHOD_4 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_3 = TYPE_2 . METHOD_3 ( this , VAR_4 ) ; VAR_5 = new TYPE_3 ( this ) ; METHOD_4 ( ) ; }","['Delete ThisAccess', 'Delete TypeAccess', 'Delete Invocation']",167,['Delete Return'],"['ThisAccess', 'TypeAccess', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
143,protected java.lang.String [ ] METHOD_1 ( boolean VAR_1 ) { TYPE_1 . METHOD_2 ( ) ; return VAR_2 . METHOD_3 ( STRING_1 ) ? VAR_3 . get ( STRING_1 ) . split ( STRING_2 ) : null ; },protected java.lang.String [ ] METHOD_1 ( boolean VAR_1 ) { return VAR_2 . METHOD_3 ( STRING_1 ) ? VAR_3 . get ( STRING_1 ) . split ( STRING_2 ) : null ; },"['Delete TypeAccess', 'Delete Invocation']",168,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
144,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . remove ( VAR_1 ) ; VAR_3 . remove ( VAR_1 ) ; VAR_4 . remove ( VAR_1 ) ; VAR_5 . remove ( VAR_1 ) ; VAR_6 . remove ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . remove ( VAR_1 ) ; VAR_3 . remove ( VAR_1 ) ; VAR_4 . remove ( VAR_1 ) ; },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",169,"['Delete Invocation', 'Delete Invocation']","['TypeAccess', 'VariableRead', 'Invocation', 'TypeAccess', 'VariableRead', 'Invocation']","['Invocation', 'Invocation']",GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,2,0,4
145,public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) . setEnabled ( VAR_2 ) ; METHOD_2 ( VAR_3 ) . setEnabled ( VAR_2 ) ; METHOD_2 ( VAR_4 ) . setEnabled ( VAR_2 ) ; },public void METHOD_1 ( ) { },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",170,"['Delete Invocation', 'Delete Invocation', 'Delete Invocation']","['TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation']","['Invocation', 'Invocation', 'Invocation']",GPT Missed Nodes,0.5,1.0,0.25,0.4,3,0,9
146,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_3 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_2 . METHOD_4 ( 0 , 0 ) ; VAR_3 . METHOD_4 ( 0 , 0 ) ; METHOD_5 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( METHOD_3 ( ) ) ; VAR_2 . METHOD_4 ( 0 , 0 ) ; METHOD_5 ( ) ; }","['Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete Literal', 'Delete Literal', 'Delete Invocation']",171,"['Delete Invocation', 'Delete Invocation']","['TypeAccess', 'Invocation', 'Invocation', 'TypeAccess', 'Literal', 'Literal', 'Invocation']","['Invocation', 'Invocation']",GPT Missed Nodes,0.3333333333333333,1.0,0.2857142857142857,0.4444444444444445,2,0,5
147,"public void METHOD_1 ( android.view.View view , TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( view ) ; }","public void METHOD_1 ( android.view.View view , TYPE_1 VAR_1 ) { METHOD_3 ( ) ; METHOD_4 ( view ) ; }","['Delete TypeAccess', 'Delete Invocation']",172,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
148,public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( VAR_2 ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( ) ; },['Delete TypeAccess'],173,['Delete Parameter'],['TypeAccess'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
149,public void end ( ) { if ( VAR_1 . METHOD_1 ( ) ) VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_2 = true ; java.lang.System.out.println ( STRING_1 ) ; },public void end ( ) { VAR_1 . METHOD_3 ( ) ; VAR_2 = true ; java.lang.System.out.println ( STRING_1 ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",175,['Delete If'],"['TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'Block', 'If']",['If'],GPT Missed Nodes,0.25,1.0,0.16666666666666666,0.2857142857142857,1,0,5
150,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { if ( VAR_3 > 0 ) { VAR_4 . METHOD_2 ( VAR_5 ) ; } else { VAR_6 . show ( VAR_5 ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { if ( VAR_3 > 0 ) { VAR_4 . METHOD_2 ( ) ; } else { VAR_6 . show ( ) ; } }","['Delete TypeAccess', 'Delete TypeAccess']",176,['Delete Invocation'],"['TypeAccess', 'TypeAccess']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
