Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
367,367,"protected java.util.Map < java.lang.String , java.lang.Class < ? extends TYPE_1 > > METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( STRING_1 , VAR_1 class , STRING_2 , VAR_2 class , STRING_3 , VAR_3 class ) ; }","protected java.util.Map < java.lang.String , java.lang.Class < ? extends TYPE_1 > > METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( STRING_2 , VAR_2 class , STRING_3 , VAR_3 class ) ; }","['Delete TypeAccess', 'Delete TypeAccess']",438,"['Delete Literal', 'Delete TypeReference', 'Delete Literal', 'Delete TypeReference']","['TypeAccess', 'TypeAccess']","['Literal', 'TypeReference', 'Literal', 'TypeReference']",Partial Match,0.0,0.0,0.0,0.0,0,4,2
368,368,private boolean METHOD_1 ( java.lang.String VAR_1 ) { switch ( VAR_2 . METHOD_1 ( VAR_1 ) ) { case 0 : TYPE_1 . METHOD_2 ( VAR_3 ) ; return true ; default : TYPE_1 . METHOD_3 ( VAR_4 ) ; return false ; } },private boolean METHOD_1 ( java.lang.String VAR_1 ) { switch ( VAR_2 . METHOD_1 ( VAR_1 ) ) { case 0 : return true ; default : return false ; } },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",440,"['Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']","['TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation']","['TypeAccess', 'Invocation', 'VariableRead', 'TypeAccess', 'Invocation', 'VariableRead']",GPT Hallucinated Nodes,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2
369,369,protected TYPE_1 METHOD_1 ( int VAR_1 ) { return VAR_2 . get ( VAR_1 ) ; },protected TYPE_1 METHOD_1 ( int index ) { return VAR_2 . get ( index ) ; },"['Update Parameter', 'Update VariableRead']",441,"['Update Parameter', 'Update VariableRead']","['Parameter', 'VariableRead']","['Parameter', 'VariableRead']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
370,370,"private TYPE_1 METHOD_1 ( final long position ) { return VAR_1 [ TYPE_2 . METHOD_2 ( position , VAR_2 ) ] ; }","private TYPE_1 METHOD_1 ( final long position ) { return VAR_1 [ METHOD_2 ( position , VAR_2 ) ] ; }",['Update TypeAccess'],442,['Delete TypeAccess'],['TypeAccess'],['TypeAccess'],Exact Match,1.0,0.0,0.0,0.0,0,1,1
371,371,"void METHOD_1 ( java.lang.String VAR_1 , java.util.Set < java.lang.String > VAR_2 , java.util.List < java.util.Map < java.lang.String , java.lang.Object > > VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 , java.lang.Boolean VAR_6 ) throws TYPE_1 ;","void METHOD_1 ( java.util.Set < java.lang.String > VAR_2 , java.util.List < java.util.Map < java.lang.String , java.lang.Object > > VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 , java.lang.Boolean VAR_6 ) throws TYPE_1 ;","['Delete TypeReference', 'Delete Parameter']",444,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
372,372,java.lang.String METHOD_1 ( java.lang.String text ) throws java.lang.Exception { if ( VAR_1 . equals ( STRING_1 ) ) { return new java.lang.String ( STRING_2 ) ; } return null ; },java.lang.String METHOD_1 ( java.lang.String text ) throws java.lang.Exception { return null ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Return', 'Delete Block', 'Delete If']",446,"['Delete If', 'Delete FieldRead', 'Delete Literal', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Literal']","['TypeAccess', 'TypeAccess', 'Invocation', 'FieldRead', 'ConstructorCall', 'Return', 'Block', 'If']","['If', 'FieldRead', 'Literal', 'Invocation', 'ConstructorCall', 'Literal']",Partial Match,0.5,0.6666666666666666,0.5,0.5714285714285715,4,2,4
373,373,"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 . METHOD_3 ( ) ) ; return STRING_2 ; }","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 . METHOD_1 ( ) ) ; return STRING_2 ; }",['Update Invocation'],447,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
374,374,"public static TYPE_1 METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 ) { return VAR_4 . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 , 0 , 0 , 0 , 0 ) ; }","public static TYPE_1 METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 ) { return VAR_4 . METHOD_1 ( VAR_1 , VAR_2 , VAR_3 , 0 , 0 , 0 , 0 ) ; }",['Update Invocation'],448,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
375,375,"public void METHOD_1 ( java.lang.String id ) { METHOD_1 ( VAR_1 . item ( id ) , 1 ) ; }",public void METHOD_1 ( java.lang.String id ) { METHOD_1 ( VAR_1 . item ( id ) ) ; },['Delete Literal'],449,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
376,376,protected void METHOD_1 ( java.lang.Void result ) { try { VAR_1 . METHOD_2 ( ) ; } catch ( java.lang.Exception VAR_2 ) { } METHOD_3 ( STRING_1 ) ; },protected void METHOD_1 ( java.lang.Void result ) { try { VAR_1 . METHOD_2 ( ) ; } catch ( java.lang.Exception VAR_2 ) { } METHOD_3 ( ) ; },['Delete TypeAccess'],450,['Delete Literal'],['TypeAccess'],['Literal'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
377,377,"public void METHOD_1 ( java.lang.String value ) throws TYPE_1 { METHOD_2 ( STRING_1 , value , true , true ) ; }","public void METHOD_1 ( java.lang.String value ) throws TYPE_1 { METHOD_2 ( STRING_1 , value , true ) ; }",['Delete Literal'],451,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
378,378,"public abstract TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) ;","public abstract TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 ) ;","['Delete TypeReference', 'Delete Parameter']",452,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
379,379,public void METHOD_1 ( ) { VAR_1 = new java.util.HashMap < > ( ) ; },public void METHOD_1 ( ) { VAR_1 = new java.util.ArrayList < > ( ) ; },['Update ConstructorCall'],453,['Update TypeReference'],['ConstructorCall'],['TypeReference'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
380,380,"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( false , new TYPE_2 ( ) , new TYPE_2 ( ) ) ; VAR_2 = new TYPE_3 ( VAR_1 ) ; VAR_3 = new TYPE_4 ( INT_1 ) ; }",public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( false ) ; VAR_2 = new TYPE_3 ( VAR_1 ) ; VAR_3 = new TYPE_4 ( INT_1 ) ; },"['Update ConstructorCall', 'Delete ConstructorCall', 'Delete ConstructorCall']",454,"['Delete ConstructorCall', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete TypeReference']","['ConstructorCall', 'ConstructorCall', 'ConstructorCall']","['ConstructorCall', 'TypeReference', 'ConstructorCall', 'TypeReference']",GPT Hallucinated Nodes,0.5,0.5,0.6666666666666666,0.5714285714285715,2,2,1
381,381,"public TYPE_1 METHOD_1 ( final long VAR_1 , final int offset , final int VAR_2 , final java.lang.String VAR_3 ) { return VAR_4 . METHOD_1 ( VAR_1 , offset , VAR_2 , TYPE_2 . METHOD_2 ( VAR_3 ) ) ; }","public TYPE_1 METHOD_1 ( final long VAR_1 , final int offset , final int VAR_2 , final TYPE_2 VAR_3 ) { return VAR_4 . METHOD_1 ( VAR_1 , offset , VAR_2 , VAR_3 ) ; }","['Update TypeReference', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation']",455,"['Update TypeReference', 'Delete TypeAccess', 'Delete Invocation']","['TypeReference', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeReference', 'TypeAccess', 'Invocation']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,3,0,1
382,382,public void METHOD_1 ( final TYPE_1 VAR_1 ) { for ( final TYPE_2 VAR_2 : VAR_3 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } },public void METHOD_1 ( final TYPE_1 VAR_1 ) { for ( final TYPE_2 VAR_2 : this . VAR_3 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } },['Insert ThisAccess'],456,['Insert ThisAccess'],['ThisAccess'],['ThisAccess'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
383,383,protected synchronized void METHOD_1 ( TYPE_1 obj ) { VAR_1 . remove ( obj . METHOD_2 ( ) ) ; },public synchronized void METHOD_1 ( TYPE_1 obj ) { VAR_1 . remove ( obj . METHOD_2 ( ) ) ; },['Update Wra'],457,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
384,384,public static synchronized TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { if ( ( VAR_2 ) == null ) VAR_2 = new TYPE_1 ( VAR_1 ) ; return VAR_2 ; },public static TYPE_1 METHOD_1 ( ) { if ( ( VAR_2 ) == null ) VAR_2 = new TYPE_1 ( ) ; return VAR_2 ; },"['Delete Wra', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",458,"['Delete Wra', 'Delete Parameter', 'Delete VariableRead']","['Wra', 'TypeReference', 'Parameter', 'VariableRead']","['Wra', 'Parameter', 'VariableRead']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,3,0,1
385,385,"private TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 params ) throws java.lang.Exception { final TYPE_3 VAR_2 = new TYPE_3 ( params ) ; final TYPE_4 VAR_3 = VAR_2 . METHOD_2 ( ) ; METHOD_3 ( VAR_1 , params . METHOD_4 ( ) , VAR_3 ) ; return VAR_3 ; }","private TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 params ) throws java.lang.Exception { final TYPE_3 VAR_2 = new TYPE_3 ( params ) ; final TYPE_4 VAR_3 = VAR_2 . METHOD_2 ( ) ; METHOD_3 ( VAR_1 , VAR_3 ) ; return VAR_3 ; }","['Delete VariableRead', 'Delete Invocation']",459,"['Delete FieldRead', 'Delete Invocation']","['VariableRead', 'Invocation']","['FieldRead', 'Invocation']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
386,386,"public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( null == ( VAR_2 ) ) { VAR_2 = new TYPE_2 ( ) ; METHOD_2 ( VAR_2 , null ) ; } VAR_2 . METHOD_3 ( VAR_1 ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( null == ( VAR_2 ) ) { VAR_2 = new TYPE_2 ( ) ; METHOD_2 ( VAR_2 ) ; } VAR_2 . METHOD_3 ( VAR_1 ) ; },['Delete Literal'],461,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
387,387,"public void METHOD_1 ( ) { VAR_1 = ( ( TYPE_1 ) ( METHOD_2 ( ) [ 0 ] ) ) ; view = ( ( TYPE_2 ) ( METHOD_2 ( ) [ 1 ] ) ) ; METHOD_3 ( new TYPE_3 ( this , INT_1 ) ) ; }","public void METHOD_1 ( ) { VAR_1 = ( ( TYPE_1 ) ( METHOD_2 ( ) [ 0 ] ) ) ; view = ( ( TYPE_2 ) ( METHOD_2 ( ) [ 1 ] ) ) ; METHOD_3 ( new TYPE_3 ( this , 1 ) ) ; }","['Update ConstructorCall', 'Insert Literal', 'Delete FieldRead']",462,"['Delete TypeAccess', 'Delete FieldRead', 'Insert Literal']","['ConstructorCall', 'Literal', 'FieldRead']","['TypeAccess', 'FieldRead', 'Literal']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
388,388,public void METHOD_1 ( java.util.Collection < TYPE_1 > VAR_1 ) { if ( VAR_1 == null ) { return ; } for ( TYPE_1 VAR_2 : VAR_1 ) { METHOD_2 ( VAR_2 ) ; } },public void METHOD_1 ( java.util.Collection < TYPE_1 > VAR_1 ) { for ( TYPE_1 VAR_2 : VAR_1 ) { METHOD_2 ( VAR_2 ) ; } },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Return', 'Delete Block', 'Delete If']",463,['Delete If'],"['VariableRead', 'Literal', 'BinaryOperator', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
389,389,public final void start ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 . start ( ) ; VAR_3 = TYPE_2 . METHOD_1 ( ) ; },public final void start ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 . start ( ) ; VAR_3 = new TYPE_2 ( VAR_1 ) ; },"['Insert ConstructorCall', 'Insert VariableRead', 'Delete TypeAccess', 'Delete Invocation']",465,"['Delete TypeAccess', 'Delete Invocation', 'Insert ConstructorCall', 'Insert VariableRead']","['ConstructorCall', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeAccess', 'Invocation', 'ConstructorCall', 'VariableRead']",Exact Match,1.0,1.0,1.0,1.0,4,0,0
390,390,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_2 ) ; VAR_4 . METHOD_4 ( VAR_5 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_2 ) ; VAR_4 . METHOD_4 ( VAR_5 ) ; },['Insert ThisAccess'],466,['Insert ThisAccess'],['ThisAccess'],['ThisAccess'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
391,391,"private java.lang.String METHOD_1 ( java.lang.String str ) { return VAR_1 . replace ( STRING_1 , STRING_2 ) . replace ( STRING_3 , STRING_4 ) . replace ( ""\n"" , STRING_5 ) . replace ( STRING_6 , STRING_7 ) ; }","private java.lang.String METHOD_1 ( java.lang.String str ) { return VAR_1 . replace ( STRING_3 , STRING_4 ) . replace ( ""\n"" , STRING_5 ) . replace ( STRING_6 , STRING_7 ) . replace ( STRING_1 , STRING_2 ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move TypeAccess', 'Move Invocation', 'Move TypeAccess', 'Move TypeAccess', 'Move TypeAccess', 'Delete Invocation']",467,['Move Invocation'],"['Invocation', 'TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.125,0.2222222222222222,1,0,7
392,392,"public void METHOD_1 ( int VAR_1 , boolean [ ] VAR_2 ) { METHOD_1 ( this . METHOD_2 ( ) . METHOD_3 ( VAR_1 ) , null , VAR_2 ) ; }","public void METHOD_1 ( int VAR_1 , boolean [ ] VAR_2 ) { METHOD_1 ( this . METHOD_2 ( ) . METHOD_3 ( VAR_1 ) , VAR_2 ) ; }",['Delete Literal'],468,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
393,393,"public long METHOD_1 ( java.lang.String line ) throws TYPE_1 { java.lang.String VAR_1 = STRING_1 ; return java.lang.Long.parseLong ( METHOD_2 ( line , VAR_1 ) ) ; }","private long METHOD_1 ( java.lang.String line ) throws TYPE_1 { java.lang.String VAR_1 = STRING_1 ; return java.lang.Long.parseLong ( METHOD_2 ( line , VAR_1 ) ) ; }",['Update Wra'],469,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
394,394,"private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , java.util.Map < java.lang.String , TYPE_1 > VAR_2 ) throws java.io.IOException { return TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 , STRING_1 , VAR_2 ) ) ; }","private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , java.util.Set < java.lang.String > VAR_2 ) throws java.io.IOException { return TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 , STRING_1 , VAR_2 ) ) ; }","['Update TypeReference', 'Delete TypeReference']",471,['Update TypeReference'],"['TypeReference', 'TypeReference']",['TypeReference'],Exact Match,1.0,1.0,0.5,0.6666666666666666,1,0,1
395,395,private void METHOD_1 ( ) { VAR_1 = 0 ; METHOD_2 ( ) ; VAR_2 = 0 ; METHOD_3 ( ) ; },private void METHOD_1 ( ) { VAR_1 = 0 ; METHOD_2 ( ) ; VAR_2 = 0 ; METHOD_2 ( ) ; },['Update Invocation'],472,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
396,396,"private static TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { return new TYPE_1 ( VAR_1 , VAR_4 , VAR_5 . key , java.lang.String . METHOD_2 ( VAR_3 ) ) ; }","private static TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , int VAR_3 ) { return new TYPE_1 ( VAR_1 , VAR_4 , VAR_5 . key , VAR_3 ) ; }","['Update TypeReference', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation']",473,"['Update TypeReference', 'Update Parameter', 'Delete TypeAccess', 'Delete Invocation', 'Insert VariableRead']","['TypeReference', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeReference', 'Parameter', 'TypeAccess', 'Invocation', 'VariableRead']",GPT Hallucinated Nodes,0.8,0.6,0.75,0.6666666666666665,3,2,1
397,397,"protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( getActivity ( ) ) . content ( VAR_2 ) . METHOD_2 ( true , 0 ) . show ( ) ; }","protected void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( getContext ( ) ) . content ( VAR_2 ) . METHOD_2 ( true , 0 ) . show ( ) ; }",['Update Invocation'],474,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
398,398,"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; VAR_4 . METHOD_2 ( VAR_1 ) ; VAR_5 = new TYPE_2 ( VAR_1 . METHOD_3 ( ) ) ; }",public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 ) ; VAR_4 . METHOD_2 ( VAR_1 ) ; VAR_5 = new TYPE_2 ( VAR_1 . METHOD_3 ( ) ) ; },['Delete FieldRead'],475,['Delete VariableRead'],['FieldRead'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
399,399,"protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = TYPE_2 . METHOD_2 ( this ) ; VAR_3 = TYPE_3 . METHOD_3 ( this ) ; VAR_4 = new TYPE_4 ( ) . METHOD_4 ( VAR_5 , VAR_6 ) ; }","protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = TYPE_2 . METHOD_2 ( this ) ; VAR_3 = TYPE_3 . METHOD_3 ( this ) ; VAR_4 = TYPE_4 . METHOD_4 ( VAR_5 , VAR_6 ) ; }","['Insert TypeAccess', 'Delete ConstructorCall']",477,"['Delete ConstructorCall', 'Delete Invocation', 'Insert TypeAccess', 'Insert Invocation']","['TypeAccess', 'ConstructorCall']","['ConstructorCall', 'Invocation', 'TypeAccess', 'Invocation']",GPT Hallucinated Nodes,0.6666666666666666,0.5,1.0,0.6666666666666666,2,2,0
400,400,"public void METHOD_1 ( ) { for ( TYPE_1 < java.lang.String , java.lang.String > index : this . VAR_1 ) { java.lang.System.out.println ( ( STRING_1 + index ) ) ; } }","public void METHOD_1 ( ) { for ( TYPE_1 < java.lang.String , java.lang.String > index : this . VAR_1 ) { java.lang.System.out.println ( index ) ; } }","['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",478,"['Delete Literal', 'Delete BinaryOperator']","['VariableRead', 'FieldRead', 'BinaryOperator']","['Literal', 'BinaryOperator']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
401,401,public char METHOD_1 ( char c ) { TYPE_1 VAR_1 = VAR_2 . get ( TYPE_1 . METHOD_2 ( c ) ) ; if ( VAR_1 != null ) { return VAR_1 . METHOD_3 ( ) ; } return VAR_3 ; },public char METHOD_1 ( char c ) { TYPE_1 VAR_1 = VAR_2 . get ( new TYPE_1 ( c ) ) ; if ( VAR_1 != null ) { return VAR_1 . METHOD_3 ( ) ; } return VAR_3 ; },"['Insert ConstructorCall', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation']",479,"['Delete TypeAccess', 'Delete Invocation', 'Insert ConstructorCall']","['ConstructorCall', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeAccess', 'Invocation', 'ConstructorCall']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,3,0,1
402,402,"protected void METHOD_1 ( java.lang.String result ) { super . METHOD_1 ( result ) ; TYPE_1 . METHOD_2 ( STRING_1 , ( STRING_2 + result ) ) ; }","protected void METHOD_1 ( java.lang.String result ) { super . METHOD_1 ( result ) ; TYPE_1 . METHOD_2 ( STRING_1 , result ) ; }","['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",480,"['Delete Literal', 'Delete BinaryOperator']","['VariableRead', 'FieldRead', 'BinaryOperator']","['Literal', 'BinaryOperator']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
403,403,"public void METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , ( STRING_1 + VAR_1 ) ) ; }","public void METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , VAR_1 ) ; }","['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",481,"['Delete Literal', 'Delete BinaryOperator']","['VariableRead', 'FieldRead', 'BinaryOperator']","['Literal', 'BinaryOperator']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
404,404,"public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) . setValue ( new TYPE_1 ( VAR_3 . getText ( ) . toString ( ) , TYPE_2 . METHOD_3 ( ) , VAR_4 ) ) ; VAR_3 . setText ( STRING_1 ) ; }","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) . setValue ( new TYPE_1 ( VAR_3 . getText ( ) . toString ( ) , VAR_4 ) ) ; VAR_3 . setText ( STRING_1 ) ; }","['Delete TypeAccess', 'Delete Invocation']",482,"['Delete TypeAccess', 'Delete Invocation']","['TypeAccess', 'Invocation']","['TypeAccess', 'Invocation']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
405,405,public static void main ( java.lang.String [ ] args ) { TYPE_1 . METHOD_1 ( ) ; },public static void main ( java.lang.String [ ] args ) { main . METHOD_1 ( ) ; },"['Insert FieldRead', 'Delete TypeAccess']",483,"['Delete TypeAccess', 'Insert VariableRead']","['FieldRead', 'TypeAccess']","['TypeAccess', 'VariableRead']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
406,406,public int METHOD_1 ( ) { if ( METHOD_2 ( ) ) { return VAR_1 . get ( ) ; } else { return super . METHOD_1 ( ) ; } },public java.lang.String METHOD_1 ( ) { if ( METHOD_2 ( ) ) { return VAR_1 . get ( ) ; } else { return super . METHOD_1 ( ) ; } },['Update TypeReference'],484,['Update TypeReference'],['TypeReference'],['TypeReference'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
407,407,public boolean METHOD_1 ( ) { return ( VAR_1 ) && ( VAR_2 ) ; },public boolean METHOD_1 ( ) { return VAR_2 ; },"['Move FieldRead', 'Delete FieldRead', 'Delete BinaryOperator']",485,"['Delete VariableRead', 'Delete BinaryOperator']","['FieldRead', 'FieldRead', 'BinaryOperator']","['VariableRead', 'BinaryOperator']",Partial Match,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
408,408,public static void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( TYPE_1 . METHOD_3 ( ) ) ; java.lang.System.exit ( INT_1 ) ; },private static void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( TYPE_1 . METHOD_3 ( ) ) ; java.lang.System.exit ( INT_1 ) ; },['Update Wra'],486,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
409,409,"private static boolean METHOD_1 ( final java.lang.String name , final boolean VAR_1 ) { final java.lang.String value = TYPE_1 . METHOD_2 ( name , java.lang.String . METHOD_3 ( VAR_1 ) ) ; return java.lang.Boolean . METHOD_4 ( value ) ; }","private static boolean METHOD_1 ( final java.lang.String name , final boolean VAR_1 ) { final java.lang.String value = TYPE_1 . METHOD_2 ( name , new java.lang.Boolean ( VAR_1 ) . toString ( ) ) ; return java.lang.Boolean . METHOD_4 ( value ) ; }","['Update Invocation', 'Insert ConstructorCall', 'Move VariableRead', 'Delete TypeAccess']",487,"['Insert ConstructorCall', 'Insert Invocation', 'Delete TypeAccess', 'Delete Invocation']","['Invocation', 'ConstructorCall', 'VariableRead', 'TypeAccess']","['ConstructorCall', 'Invocation', 'TypeAccess', 'Invocation']",GPT Missed Nodes,0.75,0.5,0.5,0.5,2,2,2
410,410,"public static TYPE_1 METHOD_1 ( java.util.Date date , int VAR_1 ) { return TYPE_2 . METHOD_2 ( date , VAR_2 , VAR_1 ) ; }","public static TYPE_1 METHOD_1 ( java.util.Date date , int VAR_1 ) { return TYPE_2 . METHOD_2 ( new TYPE_1 ( ) , VAR_2 , VAR_1 ) ; }","['Insert ConstructorCall', 'Delete VariableRead']",488,"['Insert ConstructorCall', 'Delete VariableRead']","['ConstructorCall', 'VariableRead']","['ConstructorCall', 'VariableRead']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
411,411,void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; METHOD_2 ( ) ; },void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; METHOD_2 ( VAR_1 ) ; },['Insert VariableRead'],489,['Insert VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
412,412,public void METHOD_1 ( byte [ ] VAR_1 ) throws TYPE_1 { super . METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( byte [ ] VAR_1 ) throws TYPE_1 { super . METHOD_1 ( VAR_1 ) ; },['Update Invocation'],490,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
