fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
64,"public double METHOD_1 ( double x , double y , double VAR_1 ) { return y - ( VAR_1 * x ) ; }","public double METHOD_1 ( double x , double y , double VAR_1 ) { double c = y - ( VAR_1 * x ) ; return c ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move BinaryOperator', 'Insert VariableRead']",114,"['Insert LocalVariable', 'Insert VariableRead', 'Insert Return']","['LocalVariable', 'TypeReference', 'BinaryOperator', 'VariableRead']","['LocalVariable', 'VariableRead', 'Return']",Partial Match,0.4,0.6666666666666666,0.5,0.5714285714285715,2,1,2
65,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) { java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) { }","['Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable']",117,"['Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']","['TypeReference', 'VariableRead', 'Invocation', 'LocalVariable']","['TypeReference', 'LocalVariable', 'TypeAccess', 'Invocation', 'VariableRead']",GPT Hallucinated Nodes,0.8,0.8,1.0,0.888888888888889,4,1,0
66,public void METHOD_1 ( TYPE_1 event ) { if ( ( ! ( VAR_1 ) ) && ( ! ( VAR_2 ) ) ) { TYPE_2 VAR_3 = new TYPE_2 ( event . METHOD_2 ( ) ) ; VAR_4 . METHOD_3 ( VAR_3 ) ; } },public void METHOD_1 ( TYPE_1 event ) { if ( ( ! ( VAR_1 ) ) && ( ! ( VAR_2 ) ) ) VAR_4 . METHOD_3 ( new TYPE_2 ( ) ) ; },"['Insert ConstructorCall', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",119,"['Delete Block', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete FieldRead']","['ConstructorCall', 'TypeReference', 'VariableRead', 'Invocation', 'ConstructorCall', 'LocalVariable', 'VariableRead']","['Block', 'LocalVariable', 'VariableRead', 'Invocation', 'FieldRead']",Partial Match,0.42857142857142855,0.6,0.42857142857142855,0.5,3,2,4
67,"public int METHOD_1 ( int VAR_1 , int VAR_2 ) { int VAR_3 = java.lang.Integer . METHOD_2 ( VAR_4 [ VAR_1 ] [ VAR_2 ] . substring ( INT_1 , INT_2 ) ) ; return VAR_3 ; }","public java.lang.String METHOD_1 ( int VAR_1 , int VAR_2 ) { java.lang.String VAR_3 = VAR_4 [ VAR_1 ] [ VAR_2 ] . substring ( INT_1 , INT_2 ) ; return VAR_3 ; }","['Update TypeReference', 'Update TypeReference', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation']",121,"['Update TypeReference', 'Update TypeReference', 'Delete TypeAccess', 'Delete Invocation']","['TypeReference', 'TypeReference', 'Invocation', 'TypeAccess', 'Invocation']","['TypeReference', 'TypeReference', 'TypeAccess', 'Invocation']",Exact Match,1.0,1.0,0.8,0.888888888888889,4,0,1
68,public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . setText ( VAR_5 ) ; VAR_6 . METHOD_3 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { boolean state = VAR_6 . METHOD_3 ( ) ; VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . setText ( VAR_5 ) ; },"['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation']",123,"['Insert LocalVariable', 'Move Invocation']","['LocalVariable', 'TypeReference', 'Invocation']","['LocalVariable', 'Invocation']",GPT Missed Nodes,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0,1
69,"public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( INT_1 , INT_2 , STRING_1 , false ) ; TYPE_2 VAR_2 = new TYPE_2 ( VAR_1 ) ; VAR_1 . METHOD_1 ( VAR_2 ) ; VAR_3 . start ( ) ; }",public static void main ( java.lang.String [ ] args ) { TYPE_2 VAR_1 = new TYPE_2 ( ) ; VAR_3 . start ( ) ; },"['Insert LocalVariable', 'Move TypeReference', 'Insert ConstructorCall', 'Delete TypeReference', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete Literal', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",125,"['Update TypeReference', 'Delete ConstructorCall', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete Assignment', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Invocation', 'Delete VariableRead']","['LocalVariable', 'TypeReference', 'ConstructorCall', 'TypeReference', 'FieldRead', 'FieldRead', 'FieldRead', 'Literal', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'VariableRead', 'Invocation']","['TypeReference', 'ConstructorCall', 'Literal', 'Literal', 'Literal', 'Literal', 'Assignment', 'TypeReference', 'ConstructorCall', 'Assignment', 'Invocation', 'VariableRead']",Partial Match,0.625,0.5,0.375,0.42857142857142855,6,6,10
70,public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( ) ; java.lang.System.out.println ( STRING_2 ) ; TYPE_2 c = new TYPE_2 ( VAR_1 ) ; c . METHOD_3 ( INT_1 ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( ) ; java.lang.System.out.println ( STRING_2 ) ; },"['Delete TypeReference', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",126,"['Delete TypeReference', 'Delete LocalVariable', 'Delete ConstructorCall', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal']","['TypeReference', 'VariableRead', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeReference', 'LocalVariable', 'ConstructorCall', 'VariableRead', 'Invocation', 'Literal']",Partial Match,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.7692307692307692,5,1,2
71,"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( INT_1 ) ; TYPE_2 VAR_2 = VAR_1 . METHOD_2 ( ) ; TYPE_3 . METHOD_3 ( 0 , VAR_2 . METHOD_4 ( ) ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( INT_1 ) ; int start = VAR_1 . METHOD_4 ( ) ; TYPE_3 . METHOD_3 ( 0 , start ) ; }","['Update LocalVariable', 'Update TypeReference', 'Update Invocation', 'Insert VariableRead', 'Delete VariableRead', 'Delete Invocation']",128,"['Insert LocalVariable', 'Delete TypeReference', 'Delete Invocation', 'Delete TypeReference', 'Delete Invocation', 'Update VariableRead']","['LocalVariable', 'TypeReference', 'Invocation', 'VariableRead', 'VariableRead', 'Invocation']","['LocalVariable', 'TypeReference', 'Invocation', 'TypeReference', 'Invocation', 'VariableRead']",Exact Match,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,5,5
72,public int getInt ( java.lang.String name ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( this . get ( name ) ) ) ; return ( ( int ) ( VAR_2 . intValue ( ) ) ) ; },public int getInt ( java.lang.String name ) { return ( ( int ) ( this . get ( name ) ) ) ; },"['Move Invocation', 'Move TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation']",129,"['Delete TypeReference', 'Delete Assignment', 'Delete TypeReference', 'Delete ThisAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']","['Invocation', 'TypeReference', 'TypeReference', 'LocalVariable', 'TypeReference', 'TypeAccess', 'Invocation']","['TypeReference', 'Assignment', 'TypeReference', 'ThisAccess', 'Invocation', 'VariableRead', 'Invocation']",Partial Match,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4
73,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { TYPE_2 VAR_3 = METHOD_2 ( ) ; VAR_3 . METHOD_1 ( VAR_1 , VAR_2 ) ; METHOD_3 ( VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { METHOD_2 ( ) . METHOD_1 ( VAR_1 , VAR_2 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",130,"['Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']","['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'VariableRead', 'Invocation']","['LocalVariable', 'VariableRead', 'Invocation']",GPT Missed Nodes,0.75,1.0,0.5,0.6666666666666666,3,0,3
74,private void METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( new TYPE_2 ( false ) ) ; VAR_1 . METHOD_4 ( ) ; VAR_2 . METHOD_5 ( VAR_2 . METHOD_6 ( ) ) ; },private void METHOD_1 ( ) { VAR_2 . METHOD_5 ( VAR_2 . METHOD_6 ( ) ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete ConstructorCall', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",131,"['Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Literal', 'Delete Invocation', 'Delete Invocation']","['TypeReference', 'TypeAccess', 'Invocation', 'LocalVariable', 'VariableRead', 'Literal', 'ConstructorCall', 'Invocation', 'VariableRead', 'Invocation']","['LocalVariable', 'TypeAccess', 'Invocation', 'ConstructorCall', 'Literal', 'Invocation', 'Invocation']",GPT Missed Nodes,0.7142857142857143,1.0,0.7,0.8235294117647058,7,0,3
75,public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( VAR_2 ) ; java.lang.String VAR_3 = VAR_4 . getText ( ) . toString ( ) ; VAR_1 . METHOD_2 ( STRING_1 ) . setValue ( VAR_3 ) ; },public void METHOD_1 ( ) { },"['Delete TypeReference', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",134,"['Delete LocalVariable', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete VariableRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete Literal']","['TypeReference', 'FieldRead', 'ConstructorCall', 'LocalVariable', 'TypeReference', 'TypeAccess', 'Invocation', 'Invocation', 'LocalVariable', 'VariableRead', 'TypeAccess', 'Invocation', 'VariableRead', 'Invocation']","['LocalVariable', 'ConstructorCall', 'TypeReference', 'VariableRead', 'LocalVariable', 'TypeReference', 'TypeAccess', 'FieldRead', 'Invocation', 'Invocation', 'Invocation', 'Invocation', 'Literal']",GPT Hallucinated Nodes,0.875,0.9230769230769231,0.8571428571428571,0.888888888888889,12,1,2
76,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 , boolean VAR_3 ) { TYPE_1 result = super . METHOD_1 ( VAR_1 , VAR_2 , INT_1 , VAR_3 ) ; METHOD_2 ( ) ; return result ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 , boolean VAR_3 ) { return super . METHOD_1 ( VAR_1 , VAR_2 , 1 , VAR_3 ) ; }","['Move Invocation', 'Insert Literal', 'Delete TypeReference', 'Delete LocalVariable', 'Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead']",138,"['Delete LocalVariable', 'Delete Invocation', 'Delete VariableRead', 'Delete Return', 'Delete TypeAccess', 'Delete Literal', 'Insert Literal']","['Invocation', 'Literal', 'TypeReference', 'LocalVariable', 'Invocation', 'TypeAccess', 'VariableRead']","['LocalVariable', 'Invocation', 'VariableRead', 'Return', 'TypeAccess', 'Literal', 'Literal']",Partial Match,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,2,2
77,public long METHOD_1 ( ) { java.util.List < TYPE_1 > p = VAR_1 . values ( ) . iterator ( ) . METHOD_2 ( ) ; return VAR_2 . get ( ( ( VAR_2 . size ( ) ) - 1 ) ) . VAR_3 ; },public long METHOD_1 ( ) { return VAR_1 . values ( ) . iterator ( ) . METHOD_2 ( ) . get ( ( ( VAR_1 . size ( ) ) - 1 ) ) . VAR_3 ; },"['Move Invocation', 'Update TypeAccess', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess']",142,"['Delete LocalVariable', 'Insert Invocation', 'Insert FieldRead']","['Invocation', 'TypeAccess', 'TypeReference', 'TypeReference', 'LocalVariable', 'TypeAccess']","['LocalVariable', 'Invocation', 'FieldRead']",Partial Match,0.4,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5
78,"private void METHOD_1 ( TYPE_1 VAR_1 , java.lang.String value ) throws java.lang.Exception { TYPE_2 VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . assertThat ( VAR_2 , TYPE_3 . METHOD_3 ( TYPE_4 . METHOD_4 ( TYPE_5 . METHOD_5 ( value ) ) ) ) ; }","private void METHOD_1 ( TYPE_1 VAR_1 , java.lang.String value ) throws java.lang.Exception { VAR_3 . assertThat ( VAR_1 . METHOD_2 ( ) , TYPE_3 . METHOD_3 ( TYPE_4 . METHOD_4 ( TYPE_5 . METHOD_5 ( value ) ) ) ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",145,['Delete LocalVariable'],"['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead']",['LocalVariable'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
79,"public void METHOD_1 ( ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( ) ; java.lang.String VAR_3 = ( java.lang.String.format ( STRING_1 , ( ( VAR_4 . getValue ( ) ) * INT_1 ) ) ) + STRING_2 ; VAR_5 . setText ( VAR_3 ) ; }",public void METHOD_1 ( ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( ) ; java.lang.String VAR_3 = ( VAR_4 . getValue ( ) ) + STRING_2 ; VAR_5 . setText ( VAR_3 ) ; },"['Update BinaryOperator', 'Move BinaryOperator', 'Move FieldRead', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",149,"['Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator']","['BinaryOperator', 'BinaryOperator', 'FieldRead', 'FieldRead', 'TypeAccess', 'TypeAccess', 'Invocation', 'BinaryOperator']","['TypeAccess', 'Invocation', 'Literal', 'BinaryOperator']",Partial Match,0.6,0.75,0.375,0.5,3,1,5
80,public java.lang.String METHOD_1 ( ) { java.lang.String VAR_1 = STRING_1 + ( VAR_2 ) ; if ( ( VAR_3 ) != null ) VAR_1 += ( STRING_2 + ( VAR_3 ) ) + STRING_3 ; return VAR_1 ; },public java.lang.String METHOD_1 ( ) { java.lang.String VAR_1 = VAR_2 ; if ( ( VAR_3 ) != null ) VAR_1 += ( STRING_2 + ( VAR_3 ) ) + STRING_3 ; return VAR_1 ; },"['Move FieldRead', 'Delete FieldRead', 'Delete BinaryOperator']",151,"['Delete Literal', 'Delete BinaryOperator']","['FieldRead', 'FieldRead', 'BinaryOperator']","['Literal', 'BinaryOperator']",Partial Match,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
81,"public boolean METHOD_1 ( TYPE_1 VAR_1 ) { int VAR_2 = METHOD_2 ( ) . METHOD_3 ( ) . VAR_2 ; if ( VAR_2 == ( VAR_3 ) ) { METHOD_4 ( ) . METHOD_5 ( VAR_4 , VAR_1 ) ; return true ; } else return false ; }","public boolean METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_4 ( ) . METHOD_5 ( VAR_4 , VAR_1 ) ; return true ; }","['Move Invocation', 'Move Return', 'Delete TypeReference', 'Delete Invocation', 'Delete Invocation', 'Delete FieldRead', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",152,"['Delete LocalVariable', 'Delete Invocation', 'Delete Invocation', 'Delete FieldRead', 'Delete If', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete Return']","['Invocation', 'Return', 'TypeReference', 'Invocation', 'Invocation', 'FieldRead', 'LocalVariable', 'VariableRead', 'FieldRead', 'BinaryOperator', 'Block', 'Literal', 'Return', 'Block', 'If']","['LocalVariable', 'Invocation', 'Invocation', 'FieldRead', 'If', 'BinaryOperator', 'VariableRead', 'Literal', 'Invocation', 'Return']",GPT Missed Nodes,0.8,0.9,0.6,0.7200000000000001,9,1,6
82,"public boolean METHOD_1 ( final java.lang.String VAR_1 ) { java.lang.String VAR_2 = METHOD_2 ( ) ; TYPE_1 VAR_3 = METHOD_3 ( ) . METHOD_4 ( java.lang.String.format ( VAR_4 , VAR_2 ) , VAR_1 ) ; return VAR_3 . METHOD_5 ( ) ; }","public void METHOD_1 ( final java.lang.String VAR_1 ) { java.lang.String VAR_2 = METHOD_2 ( ) ; METHOD_3 ( ) . METHOD_4 ( java.lang.String.format ( VAR_4 , VAR_2 ) , VAR_1 ) ; }","['Update TypeReference', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete Return']",154,"['Update TypeReference', 'Delete LocalVariable', 'Delete Return', 'Delete FieldRead', 'Delete Invocation']","['TypeReference', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Invocation', 'Return']","['TypeReference', 'LocalVariable', 'Return', 'FieldRead', 'Invocation']",Partial Match,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,4,1,3
83,private void METHOD_1 ( TYPE_1 event ) { boolean VAR_1 = METHOD_2 ( ) ; if ( VAR_1 ) { VAR_2 . step ( ) ; } },private void METHOD_1 ( TYPE_1 event ) { VAR_2 . step ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Block', 'Delete If']",155,"['Delete LocalVariable', 'Delete Invocation', 'Delete VariableRead', 'Delete If']","['Invocation', 'TypeReference', 'Invocation', 'LocalVariable', 'VariableRead', 'Block', 'If']","['LocalVariable', 'Invocation', 'VariableRead', 'If']",GPT Missed Nodes,0.6666666666666666,1.0,0.5714285714285714,0.7272727272727273,4,0,3
84,protected void METHOD_1 ( java.lang.String result ) { boolean VAR_1 = VAR_2 . equals ( STRING_1 ) ; VAR_3 . METHOD_2 ( VAR_1 ) ; },protected void METHOD_1 ( java.lang.String result ) { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",156,"['Delete LocalVariable', 'Delete FieldRead', 'Delete Literal', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation']","['TypeReference', 'TypeAccess', 'TypeAccess', 'Invocation', 'LocalVariable', 'TypeAccess', 'VariableRead', 'Invocation']","['LocalVariable', 'FieldRead', 'Literal', 'Invocation', 'FieldRead', 'Invocation']",Partial Match,0.2857142857142857,0.5,0.375,0.42857142857142855,3,3,5
85,"public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String text = TYPE_2 . METHOD_2 ( STRING_1 , VAR_2 . getText ( ) ) ; if ( text != null ) VAR_2 . setText ( text ) ; temp = null ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . setText ( TYPE_2 . METHOD_2 ( STRING_1 , VAR_2 . getText ( ) ) ) ; temp = null ; }","['Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",157,"['Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete TypeAccess']","['Invocation', 'TypeAccess', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'VariableRead', 'Invocation', 'Block', 'If']","['TypeReference', 'LocalVariable', 'VariableRead', 'Invocation', 'Literal', 'TypeAccess']",GPT Missed Nodes,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.5555555555555556,5,1,7
86,public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( new TYPE_2 ( INT_1 ) ) ; assertTrue ( VAR_1 . METHOD_2 ( ) ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( INT_1 ) ; assertTrue ( VAR_1 . METHOD_2 ( ) ) ; },"['Update ConstructorCall', 'Move ConstructorCall', 'Delete ConstructorCall']",158,"['Delete ConstructorCall', 'Delete TypeReference']","['ConstructorCall', 'ConstructorCall', 'ConstructorCall']","['ConstructorCall', 'TypeReference']",GPT Hallucinated Nodes,0.5,0.5,0.3333333333333333,0.4,1,1,2
87,"public int METHOD_1 ( ) { int VAR_1 = ( ( VAR_2 . METHOD_2 ( ) ) * INT_1 ) / ( VAR_2 . METHOD_3 ( ) ) ; TYPE_1 . METHOD_4 ( VAR_3 , ( STRING_1 + VAR_1 ) ) ; return VAR_1 ; }",public int METHOD_1 ( ) { return 0 ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete VariableRead']",160,"['Delete LocalVariable', 'Delete FieldRead', 'Delete Invocation', 'Delete Literal', 'Delete FieldRead', 'Delete Invocation', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Return', 'Insert Literal']","['Literal', 'TypeReference', 'TypeAccess', 'Invocation', 'FieldRead', 'BinaryOperator', 'TypeAccess', 'Invocation', 'BinaryOperator', 'LocalVariable', 'TypeAccess', 'TypeAccess', 'FieldRead', 'VariableRead', 'BinaryOperator', 'Invocation', 'VariableRead']","['LocalVariable', 'FieldRead', 'Invocation', 'Literal', 'FieldRead', 'Invocation', 'BinaryOperator', 'FieldRead', 'Invocation', 'TypeAccess', 'Invocation', 'FieldRead', 'Literal', 'BinaryOperator', 'Return', 'Literal']",Partial Match,0.6666666666666666,0.625,0.5882352941176471,0.6060606060606061,10,6,7
88,"protected int METHOD_1 ( final android.content.Intent response ) { return response . METHOD_2 ( VAR_1 , VAR_2 ) ; }","protected int METHOD_1 ( final android.content.Intent response ) { int result = response . METHOD_2 ( VAR_1 , VAR_2 ) ; return result ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead']",164,"['Insert LocalVariable', 'Insert VariableRead']","['LocalVariable', 'TypeReference', 'Invocation', 'VariableRead']","['LocalVariable', 'VariableRead']",GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,2,0,2
89,public long METHOD_1 ( ) { java.util.Date VAR_1 = new java.util.Date ( ) ; return VAR_2 . getTime ( ) ; },public long METHOD_1 ( ) { return 0 ; },"['Insert Literal', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation']",166,"['Delete LocalVariable', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete Invocation', 'Delete FieldRead', 'Insert Literal']","['Literal', 'TypeReference', 'ConstructorCall', 'LocalVariable', 'TypeAccess', 'Invocation']","['LocalVariable', 'TypeReference', 'ConstructorCall', 'TypeReference', 'Invocation', 'FieldRead', 'Literal']",Partial Match,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,2,1
90,public TYPE_1 METHOD_1 ( ) { try { java.lang.String VAR_1 = METHOD_2 ( ) ; return new TYPE_1 ( VAR_1 ) ; } catch ( TYPE_2 VAR_2 ) { return null ; } },public TYPE_1 METHOD_1 ( ) { try { return new TYPE_1 ( METHOD_2 ( ) ) ; } catch ( TYPE_2 VAR_2 ) { return null ; } },"['Update ConstructorCall', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",167,"['Delete LocalVariable', 'Move Invocation']","['ConstructorCall', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead']","['LocalVariable', 'Invocation']",GPT Missed Nodes,0.4,1.0,0.4,0.5714285714285715,2,0,3
91,"public TYPE_1 METHOD_1 ( TYPE_2 key , TYPE_1 value ) { TYPE_1 VAR_1 = get ( key ) ; VAR_2 . put ( key , TYPE_3 . METHOD_2 ( value ) ) ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( TYPE_2 key , TYPE_1 value ) { VAR_2 . put ( key , TYPE_3 . METHOD_2 ( value ) ) ; return value ; }","['Update VariableRead', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable']",168,"['Delete TypeReference', 'Delete Invocation', 'Delete LocalVariable', 'Update VariableRead']","['VariableRead', 'TypeReference', 'VariableRead', 'Invocation', 'LocalVariable']","['TypeReference', 'Invocation', 'LocalVariable', 'VariableRead']",Exact Match,1.0,1.0,0.8,0.888888888888889,4,0,1
92,public static void main ( java.lang.String [ ] args ) { java.lang.String fileName = STRING_1 ; TYPE_1 VAR_1 = new TYPE_1 ( fileName ) ; },public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; },"['Insert LocalVariable', 'Move TypeReference', 'Insert ConstructorCall', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable']",169,"['Delete TypeReference', 'Delete LocalVariable', 'Delete Literal', 'Delete ConstructorCall']","['LocalVariable', 'TypeReference', 'ConstructorCall', 'TypeReference', 'FieldRead', 'LocalVariable', 'VariableRead', 'ConstructorCall', 'LocalVariable']","['TypeReference', 'LocalVariable', 'Literal', 'ConstructorCall']",Partial Match,0.5,0.75,0.3333333333333333,0.46153846153846156,3,1,6
