fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public final TYPE_1 < TYPE_2 > get ( java.lang.String key ) { return METHOD_1 ( TYPE_3 . METHOD_2 ( key ) ) ; },public final TYPE_1 < TYPE_2 > get ( java.lang.String key ) { return METHOD_1 ( key ) ; },"['Update Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation']",296
public boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( VAR_2 . contains ( VAR_1 ) ) ) { VAR_2 . add ( VAR_1 ) ; return true ; } return false ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( VAR_2 . contains ( VAR_1 ) ) ) { VAR_2 . add ( VAR_1 ) ; return true ; } else return false ; },"['Insert Block', 'Move Return']",297
public final boolean METHOD_1 ( ) { return ( ( ( VAR_1 ) >= ( VAR_2 ) ) && ( METHOD_2 ( ) ) ) && ( TYPE_1 . METHOD_3 ( ) . METHOD_4 ( ) ) ; },public final boolean METHOD_1 ( ) { if ( ( VAR_1 ) >= ( VAR_2 ) ) { return ( METHOD_2 ( ) ) && ( TYPE_1 . METHOD_3 ( ) . METHOD_4 ( ) ) ; } return false ; },"['Insert If', 'Insert Return', 'Move BinaryOperator', 'Insert Block', 'Insert Literal', 'Move Return', 'Move BinaryOperator', 'Move Invocation', 'Delete BinaryOperator']",298
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . VAR_1 = VAR_1 ; if ( ( this . VAR_2 ) != null ) { return this . VAR_2 . METHOD_1 ( VAR_1 ) ; } else { return null ; } },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . VAR_1 = VAR_1 ; return this . VAR_2 . METHOD_1 ( VAR_1 ) ; },"['Move Return', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",299
public void show ( ) { VAR_1 = new TYPE_1 ( new TYPE_2 ( ) ) ; VAR_2 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; if ( VAR_3 ) VAR_4 . METHOD_3 ( ) ; },public void show ( ) { VAR_1 = new TYPE_1 ( new TYPE_2 ( ) ) ; VAR_2 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; VAR_4 . METHOD_3 ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Block', 'Delete If']",300
public void METHOD_1 ( int VAR_1 ) { final TYPE_1 VAR_2 = VAR_3 . get ( VAR_1 ) ; if ( VAR_2 != null ) { VAR_2 . METHOD_2 ( ) ; VAR_3 . remove ( VAR_1 ) ; METHOD_3 ( VAR_2 ) ; } },public void METHOD_1 ( int VAR_1 ) { final TYPE_1 VAR_2 = VAR_3 . get ( VAR_1 ) ; if ( VAR_2 != null ) { METHOD_3 ( VAR_2 ) ; VAR_2 . METHOD_2 ( ) ; VAR_3 . remove ( VAR_1 ) ; } },['Move Invocation'],302
private int METHOD_1 ( int count ) throws TYPE_1 { VAR_1 += count ; return METHOD_2 ( VAR_1 ) ; },private void METHOD_1 ( int count ) throws TYPE_1 { VAR_1 += count ; METHOD_2 ( VAR_1 ) ; },"['Update TypeReference', 'Move Invocation', 'Delete Return']",303
public java.lang.Double METHOD_1 ( java.lang.String VAR_1 ) { return VAR_2 . getConfig ( ) . METHOD_1 ( VAR_1 ) ; },public java.lang.Double METHOD_1 ( java.lang.String VAR_1 ) { return getConfig ( ) . METHOD_1 ( VAR_1 ) ; },['Update TypeAccess'],304
protected boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( TYPE_2 . METHOD_2 ( java.lang.String . METHOD_3 ( VAR_2 . getValue ( ) ) ) ) { return false ; } return true ; },protected boolean METHOD_1 ( TYPE_1 VAR_1 ) { return true ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",305
"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { if ( VAR_2 == null ) { METHOD_2 ( ) ; } if ( ( VAR_3 ) != null ) { METHOD_3 ( VAR_3 , false ) ; } VAR_4 . METHOD_4 ( METHOD_5 ( ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { METHOD_2 ( ) ; if ( ( VAR_3 ) != null ) { METHOD_3 ( VAR_3 , false ) ; } VAR_4 . METHOD_4 ( METHOD_5 ( ) ) ; }","['Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",306
"public boolean METHOD_1 ( TYPE_1 key , TYPE_1 VAR_1 ) { return this . VAR_2 . METHOD_1 ( key , VAR_1 ) ; }","public void METHOD_1 ( TYPE_1 key , TYPE_1 VAR_1 ) { this . VAR_2 . METHOD_1 ( key , VAR_1 ) ; }","['Update TypeReference', 'Move Invocation', 'Delete Return']",307
"private boolean METHOD_1 ( ) throws java.io.IOException , TYPE_1 { boolean VAR_1 = VAR_2 . METHOD_2 ( ) ; if ( VAR_1 ) { ( VAR_3 ) ++ ; VAR_4 = METHOD_3 ( VAR_2 ) . METHOD_4 ( VAR_2 ) ; } return VAR_1 ; }","private boolean METHOD_1 ( ) throws java.io.IOException , TYPE_1 { boolean VAR_1 = VAR_2 . METHOD_2 ( ) ; if ( VAR_1 ) { ( VAR_3 ) ++ ; VAR_4 = METHOD_3 ( ) . METHOD_4 ( VAR_2 ) ; } return VAR_1 ; }","['Update Invocation', 'Move Invocation', 'Insert Invocation', 'Delete TypeAccess', 'Delete Invocation']",309
"public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; if ( ( TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) ) == false ) { METHOD_4 ( ) ; } }","public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; METHOD_4 ( ) ; }","['Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",310
public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = true ; if ( ( METHOD_2 ( ) ) > ( METHOD_3 ( ) . METHOD_4 ( ) ) ) METHOD_5 ( ( - INT_1 ) ) ; },public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = true ; METHOD_5 ( ( - INT_1 ) ) ; },"['Move Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",311
public static boolean METHOD_1 ( java.lang.String string ) { if ( ( string == null ) && ( STRING_1 . equals ( string ) ) ) { return true ; } return false ; },public static boolean METHOD_1 ( java.lang.String string ) { if ( ( string == null ) && ( STRING_1 . equals ( string ) ) ) { return false ; } return true ; },"['Move Return', 'Move Return']",312
public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return ( VAR_1 == VAR_2 ) || ( VAR_1 instanceof TYPE_2 ) ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 == VAR_2 ; },"['Move BinaryOperator', 'Delete VariableRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete BinaryOperator']",313
"public TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( 0 , 0 , ( ( VAR_1 . METHOD_2 ( ) ) - 1 ) , ( ( VAR_1 . METHOD_3 ( ) ) - 1 ) ) ; }","public TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( 0 , 0 , VAR_1 . METHOD_2 ( ) , VAR_1 . METHOD_3 ( ) ) ; }","['Move Invocation', 'Move Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete BinaryOperator']",315
public double METHOD_1 ( ) { double answer = ( java.lang.Math.abs ( VAR_1 . METHOD_2 ( ) ) ) + ( java.lang.Math.abs ( VAR_2 . METHOD_2 ( ) ) ) ; answer /= FLOAT_1 ; return answer ; },public double METHOD_1 ( ) { double answer = ( VAR_1 . METHOD_2 ( ) ) + ( VAR_2 . METHOD_2 ( ) ) ; answer /= FLOAT_1 ; return answer ; },"['Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",316
public boolean METHOD_1 ( ) { if ( ( VAR_1 . c ) == null ) { return false ; } else { return VAR_2 . METHOD_1 ( ) ; } },public boolean METHOD_1 ( ) { return c . METHOD_1 ( ) ; },"['Insert Return', 'Insert Invocation', 'Insert FieldRead', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",317
"public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( ) ; METHOD_3 ( 0 , 0 ) ; }",public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( ) ; },"['Delete Literal', 'Delete Literal', 'Delete Invocation']",318
public boolean METHOD_1 ( ) { return ( position ) < ( size ) ; },public boolean METHOD_1 ( ) { return ( position ) < ( ( size ) - 1 ) ; },"['Insert BinaryOperator', 'Move FieldRead', 'Insert Literal']",319
public void METHOD_1 ( TYPE_1 error ) { if ( error . METHOD_2 ( ) . toString ( ) . equals ( VAR_1 ) ) { VAR_2 . METHOD_3 ( ) ; } else { VAR_2 . METHOD_4 ( STRING_1 ) ; } },public void METHOD_1 ( TYPE_1 error ) { if ( error . METHOD_2 ( ) . equals ( VAR_1 ) ) { VAR_2 . METHOD_3 ( ) ; } else { VAR_2 . METHOD_4 ( STRING_1 ) ; } },"['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Delete Invocation']",320
"public boolean METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { java.lang.System.out.println ( STRING_1 ) ; if ( ( VAR_1 . METHOD_2 ( ) ) == ( VAR_3 ) ) { METHOD_3 ( VAR_1 , VAR_2 ) ; } return false ; }","public boolean METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { if ( ( VAR_1 . METHOD_2 ( ) ) == ( VAR_3 ) ) { METHOD_3 ( VAR_1 , VAR_2 ) ; } return false ; }","['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation']",322
"public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; if ( ( ( VAR_3 ) != null ) && ( VAR_4 ) ) { VAR_3 . METHOD_2 ( ) ; } super . METHOD_1 ( ) ; }","public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; if ( ( VAR_3 ) != null ) { VAR_3 . METHOD_2 ( ) ; } super . METHOD_1 ( ) ; }","['Move BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator']",323
"protected boolean METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { if ( super . METHOD_1 ( VAR_1 , VAR_2 ) ) { VAR_3 = VAR_4 ; METHOD_2 ( VAR_5 . METHOD_3 ( VAR_6 ) ) ; return true ; } return false ; }","protected void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_3 = VAR_4 ; super . METHOD_1 ( VAR_1 , VAR_2 ) ; }","['Update TypeReference', 'Move Assignment', 'Move Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete Literal', 'Delete Return']",324
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) ) != null ) { METHOD_4 ( VAR_1 . METHOD_5 ( ) ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_4 ( VAR_1 . METHOD_5 ( ) ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",325
public boolean METHOD_1 ( ) { if ( VAR_1 ) { return true ; } return false ; },public boolean METHOD_1 ( ) { return VAR_1 ; },"['Move FieldRead', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete Literal']",328
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 ; if ( ( VAR_2 ) != null ) METHOD_2 ( STRING_1 ) ; else METHOD_2 ( STRING_2 ) ; METHOD_3 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 ; METHOD_2 ( STRING_1 ) ; METHOD_3 ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",329
public java.util.LinkedList < TYPE_1 > METHOD_1 ( ) { return ( ( java.util.LinkedList < TYPE_1 > ) ( VAR_1 . METHOD_2 ( ) ) ) ; },public java.util.LinkedList < TYPE_1 > METHOD_1 ( ) { return VAR_1 ; },"['Insert FieldRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation']",331
"public java.util.Map < TYPE_1 , java.util.List < java.lang.String > > METHOD_1 ( ) { return VAR_1 ; }","public java.util.Map < TYPE_1 , java.util.List < java.lang.String > > METHOD_1 ( ) { return METHOD_1 ( ) ; }","['Insert Invocation', 'Delete FieldRead']",332
"private void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { VAR_2 . METHOD_2 ( new TYPE_3 ( new java.lang.Object [ ] { VAR_1 } ) , true ) ; METHOD_3 ( VAR_1 , true ) ; METHOD_4 ( ) ; }","private void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { METHOD_3 ( VAR_1 , true ) ; VAR_2 . METHOD_2 ( new TYPE_3 ( new java.lang.Object [ ] { VAR_1 } ) , true ) ; METHOD_4 ( ) ; }",['Move Invocation'],333
"public static void i ( java.lang.String VAR_1 , java.lang.Throwable t ) { if ( TYPE_1 . METHOD_1 ( VAR_2 ) ) VAR_3 . i ( VAR_1 , TYPE_2 . METHOD_2 ( t ) ) ; }","public static void i ( java.lang.String VAR_1 , java.lang.Throwable t ) { VAR_3 . i ( VAR_1 , TYPE_2 . METHOD_2 ( t ) ) ; }","['Move Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",334
protected boolean METHOD_1 ( ) { if ( VAR_1 ) { return ( VAR_2 . METHOD_1 ( ) ) && ( ! ( VAR_3 . isEmpty ( ) ) ) ; } else { return true ; } },protected boolean METHOD_1 ( ) { if ( VAR_1 ) { return ( VAR_2 . METHOD_1 ( ) ) && ( isEmpty ( VAR_2 ) ) ; } else { return true ; } },"['Insert Invocation', 'Insert TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator']",335
public void METHOD_1 ( ) { if ( ( VAR_1 ) == ( VAR_2 ) ) { METHOD_2 ( ) ; } VAR_3 . setState ( VAR_1 ) ; },public void METHOD_1 ( ) { VAR_3 . setState ( VAR_1 ) ; },"['Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete Block', 'Delete If']",336
public TYPE_1 METHOD_1 ( TYPE_1 msg ) throws TYPE_2 { if ( msg instanceof TYPE_3 ) { METHOD_2 ( ( ( TYPE_3 ) ( msg ) ) ) ; } return msg ; },public TYPE_1 METHOD_1 ( TYPE_1 msg ) throws TYPE_2 { return msg ; },"['Delete VariableRead', 'Delete TypeAccess', 'Delete BinaryOperator', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",338
public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; } },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },"['Move Invocation', 'Move Invocation', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",341
"public static < TYPE_1 extends TYPE_2 > TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , java.lang.String name ) { TYPE_3 . METHOD_1 ( VAR_1 , name ) ; return VAR_1 ; }","public static < TYPE_1 extends TYPE_2 > TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , java.lang.String name ) { return TYPE_3 . METHOD_1 ( VAR_1 , name ) ; }","['Move Invocation', 'Delete VariableRead']",342
void METHOD_1 ( ) { try { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; } } catch ( TYPE_1 VAR_2 ) { TYPE_2 . METHOD_3 ( VAR_2 ) ; } },void METHOD_1 ( ) { try { VAR_1 . METHOD_2 ( ) ; } catch ( TYPE_1 VAR_2 ) { TYPE_2 . METHOD_3 ( VAR_2 ) ; } },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",343
"public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 = STRING_1 ; VAR_3 . METHOD_2 ( ) ; METHOD_3 ( VAR_3 , VAR_4 ) ; if ( VAR_5 ) TYPE_1 . METHOD_4 ( VAR_5 ) ; }","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 = STRING_1 ; VAR_3 . METHOD_2 ( ) ; METHOD_3 ( VAR_3 , VAR_4 ) ; if ( VAR_5 ) TYPE_1 . METHOD_4 ( true ) ; }","['Insert Literal', 'Delete TypeAccess']",344
public boolean METHOD_1 ( ) { if ( VAR_1 ) { return VAR_2 . METHOD_2 ( ) ; } else { return false ; } },public boolean METHOD_1 ( ) { return VAR_2 . METHOD_2 ( ) ; },"['Move Return', 'Delete FieldRead', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",346
public java.lang.String METHOD_1 ( java.lang.String type ) { return this . type = type ; },public void METHOD_1 ( java.lang.String type ) { this . type = type ; },"['Update TypeReference', 'Move Assignment', 'Delete Return']",348
public void METHOD_1 ( ) { METHOD_1 ( null ) ; },public boolean METHOD_1 ( ) { return METHOD_1 ( null ) ; },"['Update TypeReference', 'Insert Return', 'Move Invocation']",349
public java.lang.Boolean METHOD_1 ( ) { return ( ( VAR_1 . get ( STRING_1 ) ) != null ) && ( VAR_1 . get ( STRING_1 ) . equals ( STRING_2 ) ) ? true : false ; },public java.lang.Boolean METHOD_1 ( ) { return VAR_1 . get ( STRING_1 ) . equals ( STRING_2 ) ? true : false ; },"['Move Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator']",350
public void METHOD_1 ( float VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_1 ( ) ; VAR_3 . METHOD_1 ( ) ; VAR_4 . METHOD_1 ( ) ; if ( VAR_5 ) VAR_2 . METHOD_2 ( ) ; },public void METHOD_1 ( float VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_3 . METHOD_1 ( ) ; VAR_2 . METHOD_1 ( ) ; VAR_4 . METHOD_1 ( ) ; if ( VAR_5 ) VAR_2 . METHOD_2 ( ) ; },['Move Invocation'],351
public void METHOD_1 ( float VAR_1 ) { this . VAR_1 = VAR_1 ; },public void METHOD_1 ( int VAR_1 ) { this . VAR_1 = VAR_1 ; },['Update TypeReference'],352
"public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; TYPE_2 . METHOD_4 ( VAR_3 , STRING_1 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_4 ( VAR_3 , STRING_1 ) ; METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; }",['Move Invocation'],353
"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( METHOD_3 ( ) , new TYPE_1 ( VAR_2 . METHOD_4 ( ) ) ) ; VAR_3 . METHOD_5 ( this ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( METHOD_3 ( ) , new TYPE_1 ( VAR_2 . METHOD_4 ( ) ) ) ; if ( ( VAR_3 ) != null ) { VAR_3 . METHOD_5 ( this ) ; } }","['Insert If', 'Insert BinaryOperator', 'Insert Block', 'Insert FieldRead', 'Insert Literal', 'Move Invocation']",354
"public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { return java.lang.Long . METHOD_2 ( METHOD_3 ( VAR_1 ) ) . compareTo ( METHOD_3 ( VAR_2 ) ) ; }","public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { return java.lang.Long . METHOD_1 ( METHOD_3 ( VAR_1 ) , METHOD_3 ( VAR_2 ) ) ; }","['Update Invocation', 'Move Invocation', 'Move Invocation', 'Delete Invocation']",355
public int METHOD_1 ( ) { return ( ( this . METHOD_2 ( ) ) - ( this . METHOD_3 ( ) ) ) + 1 ; },public int METHOD_1 ( ) { return ( this . METHOD_2 ( ) ) - ( this . METHOD_3 ( ) ) ; },"['Move BinaryOperator', 'Delete Literal', 'Delete BinaryOperator']",356
public java.lang.String toString ( ) { return ( ( ( ( ( ( ( STRING_1 + ( METHOD_1 ( ) ) ) + STRING_2 ) + ( name ) ) + STRING_3 ) + ( VAR_1 ) ) + STRING_4 ) + ( VAR_2 ) ) + STRING_5 ; },public java.lang.String toString ( ) { return ( ( ( ( ( name ) + STRING_3 ) + ( VAR_1 ) ) + STRING_4 ) + ( VAR_2 ) ) + STRING_5 ; },"['Move FieldRead', 'Delete FieldRead', 'Delete Invocation', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete BinaryOperator']",358
public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . append ( STRING_1 ) ; VAR_3 . setText ( VAR_2 . toString ( ) ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { if ( true ) { VAR_2 . append ( STRING_1 ) ; VAR_3 . setText ( VAR_2 . toString ( ) ) ; } },"['Insert If', 'Insert Literal', 'Insert Block', 'Move Invocation', 'Move Invocation']",361
"private void METHOD_1 ( ) { assertTrue ( STRING_1 , ( ( VAR_1 . METHOD_2 ( ) ) == null ) ) ; }","private void METHOD_1 ( ) { assertTrue ( STRING_1 , ( ( ( VAR_1 ) == null ) || ( ( VAR_1 . METHOD_2 ( ) ) == null ) ) ) ; }","['Insert BinaryOperator', 'Insert BinaryOperator', 'Move BinaryOperator', 'Insert FieldRead', 'Insert Literal']",362
public double METHOD_1 ( double VAR_1 ) { return ( ( ( min ) * ( FLOAT_1 - VAR_1 ) ) + ( ( VAR_2 ) * ( VAR_1 - FLOAT_2 ) ) ) / FLOAT_3 ; },public double METHOD_1 ( double VAR_1 ) { return ( min ) + ( ( ( VAR_1 * ( ( VAR_2 ) - ( min ) ) ) - FLOAT_2 ) / FLOAT_3 ) ; },"['Update BinaryOperator', 'Insert FieldRead', 'Update BinaryOperator', 'Update BinaryOperator', 'Move FieldRead', 'Move BinaryOperator', 'Move FieldRead', 'Move VariableRead', 'Move FieldRead', 'Move FieldRead', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator']",363
"public void METHOD_1 ( ) { long n = 1 ; long VAR_1 = 0 ; long result = TYPE_1 . METHOD_2 ( n ) ; assertEquals ( VAR_1 , result ) ; }","public void METHOD_1 ( ) { int n = 1 ; int VAR_1 = 0 ; int result = TYPE_1 . METHOD_2 ( n ) ; assertEquals ( VAR_1 , result ) ; }","['Update TypeReference', 'Update TypeReference', 'Update TypeReference']",364
public void METHOD_1 ( TYPE_1 item ) { if ( ( item . METHOD_2 ( ) ) > 1 ) { item . METHOD_3 ( ) ; } else { VAR_1 . remove ( item ) ; } },public void METHOD_1 ( TYPE_1 item ) { item . METHOD_3 ( ) ; },"['Move Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",367
public boolean METHOD_1 ( TYPE_1 element ) { return element == ( VAR_1 . get ( 0 ) ) ; },public boolean METHOD_1 ( TYPE_1 element ) { if ( ( VAR_1 . get ( 0 ) ) == element ) { return true ; } else { return false ; } },"['Insert If', 'Move BinaryOperator', 'Move VariableRead', 'Insert Block', 'Insert Block', 'Insert Return', 'Insert Return', 'Insert Literal', 'Insert Literal', 'Delete Return']",369
"public void info ( java.lang.Object msg , java.lang.Throwable t ) { if ( VAR_1 . METHOD_1 ( TYPE_1 ) ) { java.lang.System.out.println ( ( STRING_1 + ( METHOD_2 ( msg ) ) ) ) ; t . METHOD_3 ( ) ; } }","public void info ( java.lang.Object msg , java.lang.Throwable t ) { if ( TYPE_1 . METHOD_1 ( VAR_1 ) ) { java.lang.System.out.println ( ( STRING_1 + ( METHOD_2 ( msg ) ) ) ) ; t . METHOD_3 ( ) ; } }",['Move TypeAccess'],371
public java.lang.String getText ( java.lang.Object element ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( element ) ) ; if ( ( VAR_1 . METHOD_1 ( ) ) != null ) return VAR_2 . format ( VAR_1 . METHOD_1 ( ) ) ; else return STRING_1 ; },public java.lang.String getText ( java.lang.Object element ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( element ) ) ; return VAR_2 . format ( VAR_1 . METHOD_1 ( ) ) ; },"['Move Return', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",372
public long METHOD_1 ( ) { return ( VAR_1 . getTime ( ) ) / INT_1 ; },public long METHOD_1 ( ) { return VAR_1 . getTime ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete BinaryOperator']",375
public java.lang.String METHOD_1 ( ) { METHOD_2 ( ) ; return STRING_1 + ( VAR_1 ) ; },public java.lang.String METHOD_1 ( ) { return STRING_1 + ( VAR_1 ) ; },['Delete Invocation'],376
protected void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; super . METHOD_1 ( VAR_1 ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_1 ) ; },['Move Invocation'],377
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; if ( ( VAR_3 ) == null ) { VAR_3 = METHOD_2 ( ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = METHOD_2 ( ) ; },"['Move Assignment', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",379
public void METHOD_1 ( boolean VAR_1 ) { java.lang.System.out.println ( ( ( ( STRING_1 + ( VAR_2 . getText ( ) ) ) + STRING_2 ) + VAR_1 ) ) ; },public void METHOD_1 ( boolean VAR_1 ) { VAR_2 . setText ( ( ( ( VAR_2 . getText ( ) ) + STRING_2 ) + VAR_1 ) ) ; },"['Update Invocation', 'Insert TypeAccess', 'Move BinaryOperator', 'Move VariableRead', 'Move FieldRead', 'Delete FieldRead', 'Delete TypeAccess', 'Delete FieldRead', 'Delete BinaryOperator']",381
public synchronized TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { return this . VAR_2 . get ( VAR_1 ) . METHOD_2 ( ) ; },public synchronized TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 . get ( VAR_1 ) ; },"['Move Invocation', 'Delete Invocation', 'Delete Return']",383
